,CSK,SEN,IoU,geometry
17,1619147,S1A_IW_SLC__1SDV_20201120T172130_20201120T172157_035335_0420C3_098D,0.0808300336842103,"MULTIPOLYGON (((7.760828 37.840466, 7.357852 39.460796, 10.302842 39.85979099999999, 10.637043 38.240612, 7.760828 37.840466)), ((8.77553 38.631165, 8.318910000000001 38.699085, 9.065203 41.730125, 9.554880000000001 41.659958, 8.77553 38.631165)))"
18,1676151,S1A_IW_SLC__1SDV_20210107T172218_20210107T172245_036035_0438F7_2ABD,0.03660845115876132,"MULTIPOLYGON (((7.004200999999999 40.882076, 6.580657 42.501015, 9.667626 42.898224, 10.011338 41.279793, 7.004200999999999 40.882076)), ((8.36397 38.750587, 7.902841 38.817505, 8.581490000000001 41.606792, 9.052178 41.540989, 8.36397 38.750587)))"
19,1676151,S1A_IW_SLC__1SDV_20210107T172153_20210107T172221_036035_0438F7_C735,0.153424114708817,"MULTIPOLYGON (((7.396799000000001 39.33308, 6.969388 41.01059, 9.983232000000001 41.408363, 10.333941 39.731735, 7.396799000000001 39.33308)), ((8.36397 38.750587, 7.902841 38.817505, 8.581490000000001 41.606792, 9.052178 41.540989, 8.36397 38.750587)))"
20,1676151,S1A_IW_SLC__1SDV_20210107T172128_20210107T172155_036035_0438F7_BBEE,0.06655061706421307,"MULTIPOLYGON (((7.761971000000001 37.84090399999999, 7.359058999999999 39.460983, 10.304134 39.859982, 10.638277 38.241051, 7.761971000000001 37.84090399999999)), ((8.36397 38.750587, 7.902841 38.817505, 8.581490000000001 41.606792, 9.052178 41.540989, 8.36397 38.750587)))"
21,1737846,S1A_IW_SLC__1SDV_20210224T172217_20210224T172244_036735_045158_957E,0.04141746776212003,"MULTIPOLYGON (((7.004494999999999 40.881413, 6.580887 42.500854, 9.667686999999999 42.897995, 10.011452 41.279064, 7.004494999999999 40.881413)), ((8.75999 38.589909, 8.303660000000001 38.657944, 9.063669000000001 41.72644, 9.54903 41.656757, 8.75999 38.589909)))"
22,1737846,S1A_IW_SLC__1SDV_20210224T172151_20210224T172219_036735_045158_33CB,0.15221681147461952,"MULTIPOLYGON (((7.397027 39.332405, 6.969617 41.01017, 9.983369999999999 41.40789, 10.334078 39.731007, 7.397027 39.332405)), ((8.75999 38.589909, 8.303660000000001 38.657944, 9.063669000000001 41.72644, 9.54903 41.656757, 8.75999 38.589909)))"
23,1737846,S1A_IW_SLC__1SDV_20210224T172126_20210224T172153_036735_045158_517C,0.08402636296535897,"MULTIPOLYGON (((7.762177 37.840092, 7.359421 39.459816, 10.304379 39.858757, 10.638394 38.240189, 7.762177 37.840092)), ((8.75999 38.589909, 8.303660000000001 38.657944, 9.063669000000001 41.72644, 9.54903 41.656757, 8.75999 38.589909)))"
24,1800228,S1A_IW_SLC__1SDV_20210413T172218_20210413T172245_037435_0469A9_9CF0,0.04676920203195632,"MULTIPOLYGON (((7.005394 40.880943, 6.581731 42.50079, 9.687139999999999 42.900036, 10.030471 41.28072, 7.005394 40.880943)), ((8.098990000000001 38.748035, 7.63308 38.814438, 8.32025 41.687397, 8.803215 41.621311, 8.098990000000001 38.748035)))"
25,1800228,S1A_IW_SLC__1SDV_20210413T172152_20210413T172220_037435_0469A9_2266,0.15389917213933982,"MULTIPOLYGON (((7.397778999999999 39.332275, 6.970567999999999 41.009457, 10.002474 41.409302, 10.35256 39.733025, 7.397778999999999 39.332275)), ((8.098990000000001 38.748035, 7.63308 38.814438, 8.32025 41.687397, 8.803215 41.621311, 8.098990000000001 38.748035)))"
26,1800228,S1A_IW_SLC__1SDV_20210413T172127_20210413T172154_037435_0469A9_97C1,0.06310144297301955,"MULTIPOLYGON (((7.763122999999999 37.839073, 7.360189 39.45969, 10.322914 39.860783, 10.656666 38.241344, 7.763122999999999 37.839073)), ((8.098990000000001 38.748035, 7.63308 38.814438, 8.32025 41.687397, 8.803215 41.621311, 8.098990000000001 38.748035)))"
