,CSK,SEN,IoU,geometry
10,1341805,S1A_IW_SLC__1SDV_20200512T172147_20200512T172215_032535_03C4A6_C2FA,0.15555548258903956,"MULTIPOLYGON (((7.397933999999999 39.331894, 6.970586 41.009441, 9.983829 41.407127, 10.334507 39.730461, 7.397933999999999 39.331894)), ((8.37128 38.758633, 7.91011 38.825596, 8.575900000000001 41.560375, 9.053706999999999 41.493385, 8.37128 38.758633)))"
11,1341805,S1A_IW_SLC__1SDV_20200512T172123_20200512T172150_032535_03C4A6_21A5,0.06616686806857301,"MULTIPOLYGON (((7.763049000000001 37.839809, 7.360289 39.45956, 10.304769 39.858463, 10.638806 38.239872, 7.763049000000001 37.839809)), ((8.37128 38.758633, 7.91011 38.825596, 8.575900000000001 41.560375, 9.053706999999999 41.493385, 8.37128 38.758633)))"
12,1373764,S1A_IW_SLC__1SDV_20200629T172216_20200629T172243_033235_03D9B6_B8B4,0.03338818452606672,"MULTIPOLYGON (((7.005588 40.88073, 6.582136 42.499706, 9.668438999999999 42.896797, 10.012095 41.278332, 7.005588 40.88073)), ((8.38059 38.761158, 7.91939 38.828056, 8.58433 41.560738, 9.062692 41.493839, 8.38059 38.761158)))"
13,1373764,S1A_IW_SLC__1SDV_20200629T172150_20200629T172218_033235_03D9B6_9997,0.15566011139976985,"MULTIPOLYGON (((7.397945 39.332188, 6.970716 41.009365, 9.984024 41.407036, 10.3346 39.730743, 7.397945 39.332188)), ((8.38059 38.761158, 7.91939 38.828056, 8.58433 41.560738, 9.062692 41.493839, 8.38059 38.761158)))"
14,1373764,S1A_IW_SLC__1SDV_20200629T172125_20200629T172152_033235_03D9B6_FA60,0.06603388222770733,"MULTIPOLYGON (((7.763371 37.838745, 7.360361 39.459606, 10.304914 39.858501, 10.639157 38.238796, 7.763371 37.838745)), ((8.38059 38.761158, 7.91939 38.828056, 8.58433 41.560738, 9.062692 41.493839, 8.38059 38.761158)))"
15,1619147,S1A_IW_SLC__1SDV_20201120T172220_20201120T172247_035335_0420C3_FA89,0.045754206074430454,"MULTIPOLYGON (((7.017456 40.825214, 6.579072999999999 42.501675, 9.665975999999999 42.898884, 10.021809 41.222954, 7.017456 40.825214)), ((8.77553 38.631165, 8.318910000000001 38.699085, 9.065203 41.730125, 9.554880000000001 41.659958, 8.77553 38.631165)))"
16,1619147,S1A_IW_SLC__1SDV_20201120T172155_20201120T172222_035335_0420C3_1EC3,0.15191298730503283,"MULTIPOLYGON (((7.395158 39.333469, 6.982686 40.953091, 9.993836 41.35091, 10.332361 39.732143, 7.395158 39.333469)), ((8.77553 38.631165, 8.318910000000001 38.699085, 9.065203 41.730125, 9.554880000000001 41.659958, 8.77553 38.631165)))"
17,1619147,S1A_IW_SLC__1SDV_20201120T172130_20201120T172157_035335_0420C3_098D,0.0808300336842103,"MULTIPOLYGON (((7.760828 37.840466, 7.357852 39.460796, 10.302842 39.85979099999999, 10.637043 38.240612, 7.760828 37.840466)), ((8.77553 38.631165, 8.318910000000001 38.699085, 9.065203 41.730125, 9.554880000000001 41.659958, 8.77553 38.631165)))"
18,1676151,S1A_IW_SLC__1SDV_20210107T172218_20210107T172245_036035_0438F7_2ABD,0.03660845115876132,"MULTIPOLYGON (((7.004200999999999 40.882076, 6.580657 42.501015, 9.667626 42.898224, 10.011338 41.279793, 7.004200999999999 40.882076)), ((8.36397 38.750587, 7.902841 38.817505, 8.581490000000001 41.606792, 9.052178 41.540989, 8.36397 38.750587)))"
19,1676151,S1A_IW_SLC__1SDV_20210107T172153_20210107T172221_036035_0438F7_C735,0.153424114708817,"MULTIPOLYGON (((7.396799000000001 39.33308, 6.969388 41.01059, 9.983232000000001 41.408363, 10.333941 39.731735, 7.396799000000001 39.33308)), ((8.36397 38.750587, 7.902841 38.817505, 8.581490000000001 41.606792, 9.052178 41.540989, 8.36397 38.750587)))"
20,1676151,S1A_IW_SLC__1SDV_20210107T172128_20210107T172155_036035_0438F7_BBEE,0.06655061706421307,"MULTIPOLYGON (((7.761971000000001 37.84090399999999, 7.359058999999999 39.460983, 10.304134 39.859982, 10.638277 38.241051, 7.761971000000001 37.84090399999999)), ((8.36397 38.750587, 7.902841 38.817505, 8.581490000000001 41.606792, 9.052178 41.540989, 8.36397 38.750587)))"
21,1737846,S1A_IW_SLC__1SDV_20210224T172217_20210224T172244_036735_045158_957E,0.04141746776212003,"MULTIPOLYGON (((7.004494999999999 40.881413, 6.580887 42.500854, 9.667686999999999 42.897995, 10.011452 41.279064, 7.004494999999999 40.881413)), ((8.75999 38.589909, 8.303660000000001 38.657944, 9.063669000000001 41.72644, 9.54903 41.656757, 8.75999 38.589909)))"
22,1737846,S1A_IW_SLC__1SDV_20210224T172151_20210224T172219_036735_045158_33CB,0.15221681147461952,"MULTIPOLYGON (((7.397027 39.332405, 6.969617 41.01017, 9.983369999999999 41.40789, 10.334078 39.731007, 7.397027 39.332405)), ((8.75999 38.589909, 8.303660000000001 38.657944, 9.063669000000001 41.72644, 9.54903 41.656757, 8.75999 38.589909)))"
23,1737846,S1A_IW_SLC__1SDV_20210224T172126_20210224T172153_036735_045158_517C,0.08402636296535897,"MULTIPOLYGON (((7.762177 37.840092, 7.359421 39.459816, 10.304379 39.858757, 10.638394 38.240189, 7.762177 37.840092)), ((8.75999 38.589909, 8.303660000000001 38.657944, 9.063669000000001 41.72644, 9.54903 41.656757, 8.75999 38.589909)))"
24,1800228,S1A_IW_SLC__1SDV_20210413T172218_20210413T172245_037435_0469A9_9CF0,0.04676920203195632,"MULTIPOLYGON (((7.005394 40.880943, 6.581731 42.50079, 9.687139999999999 42.900036, 10.030471 41.28072, 7.005394 40.880943)), ((8.098990000000001 38.748035, 7.63308 38.814438, 8.32025 41.687397, 8.803215 41.621311, 8.098990000000001 38.748035)))"
25,1800228,S1A_IW_SLC__1SDV_20210413T172152_20210413T172220_037435_0469A9_2266,0.15389917213933982,"MULTIPOLYGON (((7.397778999999999 39.332275, 6.970567999999999 41.009457, 10.002474 41.409302, 10.35256 39.733025, 7.397778999999999 39.332275)), ((8.098990000000001 38.748035, 7.63308 38.814438, 8.32025 41.687397, 8.803215 41.621311, 8.098990000000001 38.748035)))"
26,1800228,S1A_IW_SLC__1SDV_20210413T172127_20210413T172154_037435_0469A9_97C1,0.06310144297301955,"MULTIPOLYGON (((7.763122999999999 37.839073, 7.360189 39.45969, 10.322914 39.860783, 10.656666 38.241344, 7.763122999999999 37.839073)), ((8.098990000000001 38.748035, 7.63308 38.814438, 8.32025 41.687397, 8.803215 41.621311, 8.098990000000001 38.748035)))"
27,1271840,S1A_IW_SLC__1SDV_20200113T172212_20200113T172239_030785_0387DD_B978,0.027285697279889814,"MULTIPOLYGON (((7.003660000000001 40.881493, 6.580052999999999 42.500801, 9.666988999999999 42.897972, 10.010747 41.27917100000001, 7.003660000000001 40.881493)), ((9.148529999999999 38.531075, 8.68953 38.601017, 9.461819999999999 41.612064, 9.94131 41.541451, 9.148529999999999 38.531075)))"
28,1271840,S1A_IW_SLC__1SDV_20200113T172146_20200113T172214_030785_0387DD_5A67,0.1528584598508883,"MULTIPOLYGON (((7.396155 39.332741, 6.968872999999999 41.00988, 9.982702 41.40762700000001, 10.333301 39.731365, 7.396155 39.332741)), ((9.148529999999999 38.531075, 8.68953 38.601017, 9.461819999999999 41.612064, 9.94131 41.541451, 9.148529999999999 38.531075)))"
29,1271840,S1A_IW_SLC__1SDV_20200113T172122_20200113T172148_030785_0387DD_2EAB,0.09544426402938015,"MULTIPOLYGON (((7.761302000000001 37.84056500000001, 7.358547 39.460152, 10.303638 39.859123, 10.637648 38.240688, 7.761302000000001 37.84056500000001)), ((9.148529999999999 38.531075, 8.68953 38.601017, 9.461819999999999 41.612064, 9.94131 41.541451, 9.148529999999999 38.531075)))"
30,1295617,S1A_IW_SLC__1SDV_20200301T172211_20200301T172238_031485_03A030_5220,0.032932408760473215,"MULTIPOLYGON (((7.00391 40.881813, 6.580389 42.500767, 9.667089000000001 42.897942, 10.010793 41.279499, 7.00391 40.881813)), ((9.670381000000001 40.540073, 9.181602 40.613155, 9.463850000000001 41.617214, 9.943300000000001 41.546303, 9.670381000000001 40.540073)))"
31,1295617,S1A_IW_SLC__1SDV_20200301T172145_20200301T172213_031485_03A030_433E,0.07561434459720444,"MULTIPOLYGON (((7.396456 39.332932, 6.969131 41.01020399999999, 9.982789 41.407955, 10.333437 39.731564, 7.396456 39.332932)), ((9.670381000000001 40.540073, 9.181602 40.613155, 9.463850000000001 41.617214, 9.943300000000001 41.546303, 9.670381000000001 40.540073)))"
32,1295617,S1A_IW_SLC__1SDV_20200301T172120_20200301T172147_031485_03A030_E828,0.0,"MULTIPOLYGON (((7.761852 37.839752, 7.358936 39.459972, 10.303885 39.858955, 10.638041 38.239891, 7.761852 37.839752)), ((9.670381000000001 40.540073, 9.181602 40.613155, 9.463850000000001 41.617214, 9.943300000000001 41.546303, 9.670381000000001 40.540073)))"
33,1327050,S1A_IW_SLC__1SDV_20200418T172212_20200418T172239_032185_03B8C6_EE14,0.02781393266548592,"MULTIPOLYGON (((7.004998 40.881542, 6.581592999999999 42.500397, 9.667983 42.897469, 10.011594 41.279125, 7.004998 40.881542)), ((9.14307 38.542488, 8.684089999999999 38.612839, 9.45546 41.617287, 9.934900000000001 41.54636, 9.14307 38.542488)))"
34,1327050,S1A_IW_SLC__1SDV_20200418T172146_20200418T172214_032185_03B8C6_CEB4,0.1529603105387647,"MULTIPOLYGON (((7.397275 39.33337, 6.970217 41.009933, 9.983514999999999 41.407574, 10.333944 39.731895, 7.397275 39.33337)), ((9.14307 38.542488, 8.684089999999999 38.612839, 9.45546 41.617287, 9.934900000000001 41.54636, 9.14307 38.542488)))"
35,1327050,S1A_IW_SLC__1SDV_20200418T172122_20200418T172148_032185_03B8C6_2445,0.09438572196671496,"MULTIPOLYGON (((7.762459 37.840786, 7.359642 39.460907, 10.304223 39.859776, 10.638299 38.24081, 7.762459 37.840786)), ((9.14307 38.542488, 8.684089999999999 38.612839, 9.45546 41.617287, 9.934900000000001 41.54636, 9.14307 38.542488)))"
36,1359039,S1A_IW_SLC__1SDV_20200605T172215_20200605T172242_032885_03CF21_9FB8,0.03510348209506798,"MULTIPOLYGON (((7.007209 40.880844, 6.583825 42.499836, 9.670021999999999 42.896835, 10.013612 41.278358, 7.007209 40.880844)), ((9.75014 40.886478, 9.267835 40.958061, 9.45055 41.625469, 9.93013 41.554836, 9.75014 40.886478)))"
37,1359039,S1A_IW_SLC__1SDV_20200605T172149_20200605T172217_032885_03CF21_E316,0.04170044089108034,"MULTIPOLYGON (((7.399433 39.332535, 6.972268 41.009724, 9.985488 41.40731, 10.335999 39.731003, 7.399433 39.332535)), ((9.75014 40.886478, 9.267835 40.958061, 9.45055 41.625469, 9.93013 41.554836, 9.75014 40.886478)))"
38,1359039,S1A_IW_SLC__1SDV_20200605T172124_20200605T172151_032885_03CF21_C347,0.0,"MULTIPOLYGON (((7.764816000000001 37.839077, 7.361928 39.459705, 10.306376 39.858513, 10.640508 38.239048, 7.764816000000001 37.839077)), ((9.75014 40.886478, 9.267835 40.958061, 9.45055 41.625469, 9.93013 41.554836, 9.75014 40.886478)))"
39,1392673,S1A_IW_SLC__1SDV_20200723T172218_20200723T172245_033585_03E467_45C6,0.03407649547602454,"MULTIPOLYGON (((7.00639 40.880249, 6.582933000000001 42.499485, 9.669117999999999 42.896496, 10.01277 41.277771, 7.00639 40.880249)), ((9.84887 41.18541, 9.371919999999999 41.255772, 9.468830000000001 41.624405, 9.948460000000001 41.55397, 9.84887 41.18541)))"
40,1392673,S1A_IW_SLC__1SDV_20200723T172152_20200723T172220_033585_03E467_689F,0.013410507434807747,"MULTIPOLYGON (((7.398564 39.33218400000001, 6.97139 41.009377, 9.984595000000001 41.406971, 10.335117 39.730667, 7.398564 39.33218400000001)), ((9.84887 41.18541, 9.371919999999999 41.255772, 9.468830000000001 41.624405, 9.948460000000001 41.55397, 9.84887 41.18541)))"
41,1392673,S1A_IW_SLC__1SDV_20200723T172127_20200723T172154_033585_03E467_81C1,0.0,"MULTIPOLYGON (((7.763824000000001 37.839226, 7.360956 39.45972800000001, 10.305411 39.85854699999999, 10.639527 38.239204, 7.763824000000001 37.839226)), ((9.84887 41.18541, 9.371919999999999 41.255772, 9.468830000000001 41.624405, 9.948460000000001 41.55397, 9.84887 41.18541)))"
42,1444983,S1A_IW_SLC__1SDV_20200909T172220_20200909T172247_034285_03FC20_E509,0.028417141253005516,"MULTIPOLYGON (((7.004266 40.881733, 6.580717 42.500957, 9.667076 42.898056, 10.010808 41.279343, 7.004266 40.881733)), ((9.16902 38.548229, 8.70993 38.618279, 9.482609999999999 41.628735, 9.96223 41.558159, 9.16902 38.548229)))"
43,1444983,S1A_IW_SLC__1SDV_20200909T172154_20200909T172222_034285_03FC20_4826,0.1528890699792434,"MULTIPOLYGON (((7.396559 39.333687, 6.969327000000001 41.010742, 9.982597999999999 41.408413, 10.333176 39.732239, 7.396559 39.333687)), ((9.16902 38.548229, 8.70993 38.618279, 9.482609999999999 41.628735, 9.96223 41.558159, 9.16902 38.548229)))"
44,1444983,S1A_IW_SLC__1SDV_20200909T172130_20200909T172157_034285_03FC20_173D,0.0941904739199506,"MULTIPOLYGON (((7.761810000000001 37.840981, 7.358857 39.461472, 10.303397 39.860363, 10.637589 38.241028, 7.761810000000001 37.840981)), ((9.16902 38.548229, 8.70993 38.618279, 9.482609999999999 41.628735, 9.96223 41.558159, 9.16902 38.548229)))"
45,1652352,S1A_IW_SLC__1SDV_20201214T172220_20201214T172247_035685_042CD5_53BE,0.03167992849967462,"MULTIPOLYGON (((7.004318 40.882683, 6.580908 42.501381, 9.667813000000001 42.898499, 10.011402 41.28030800000001, 7.004318 40.882683)), ((9.14391 38.530167, 8.684900000000001 38.600018, 9.472200000000001 41.668774, 9.95219 41.598469, 9.14391 38.530167)))"
46,1652352,S1A_IW_SLC__1SDV_20201214T172154_20201214T172222_035685_042CD5_84E3,0.15211249245444464,"MULTIPOLYGON (((7.396914 39.333431, 6.969572 41.010948, 9.983428 41.408642, 10.334065 39.732006, 7.396914 39.333431)), ((9.14391 38.530167, 8.684900000000001 38.600018, 9.472200000000001 41.668774, 9.95219 41.598469, 9.14391 38.530167)))"
47,1652352,S1A_IW_SLC__1SDV_20201214T172129_20201214T172156_035685_042CD5_37C3,0.0950556045495343,"MULTIPOLYGON (((7.762092999999999 37.841, 7.359247 39.46109000000001, 10.304318 39.860004, 10.638393 38.24107, 7.762092999999999 37.841)), ((9.14391 38.530167, 8.684900000000001 38.600018, 9.472200000000001 41.668774, 9.95219 41.598469, 9.14391 38.530167)))"
48,1767344,S1A_IW_SLC__1SDV_20210320T172217_20210320T172244_037085_045D92_29A0,0.030936330068203104,"MULTIPOLYGON (((7.004301 40.88127100000001, 6.580697 42.500595, 9.686421000000001 42.899956, 10.029709 41.281158, 7.004301 40.88127100000001)), ((9.14256 38.520813, 8.683630000000001 38.590797, 9.471590000000001 41.660156, 9.951420000000001 41.589481, 9.14256 38.520813)))"
49,1767344,S1A_IW_SLC__1SDV_20210320T172151_20210320T172219_037085_045D92_0D3C,0.15128851080022848,"MULTIPOLYGON (((7.396817 39.33237800000001, 6.969441000000001 41.009903, 10.00176 41.40987, 10.351982 39.73325, 7.396817 39.33237800000001)), ((9.14256 38.520813, 8.683630000000001 38.590797, 9.471590000000001 41.660156, 9.951420000000001 41.589481, 9.14256 38.520813)))"
50,1767344,S1A_IW_SLC__1SDV_20210320T172126_20210320T172153_037085_045D92_4489,0.09534918313960077,"MULTIPOLYGON (((7.761971000000001 37.840191, 7.359062 39.460411, 10.322127 39.86161, 10.65586 38.242569, 7.761971000000001 37.840191)), ((9.14256 38.520813, 8.683630000000001 38.590797, 9.471590000000001 41.660156, 9.951420000000001 41.589481, 9.14256 38.520813)))"
51,1842293,S1B_IW_SLC__1SDV_20210501T172128_20210501T172155_026714_0330EA_72AE,0.0,"MULTIPOLYGON (((7.115292 40.381039, 6.695044 42.000351, 9.794957999999999 42.40255399999999, 10.136364 40.783878, 7.115292 40.381039)), ((9.447150000000001 38.463833, 8.98908 38.523106, 9.07558 38.934258, 9.536300000000001 38.875103, 9.447150000000001 38.463833)))"
52,1842293,S1B_IW_SLC__1SDV_20210501T172104_20210501T172131_026714_0330EA_53C2,0.0,"MULTIPOLYGON (((7.498359 38.890282, 7.088511 40.510845, 10.112968 40.913132, 10.449617 39.293545, 7.498359 38.890282)), ((9.447150000000001 38.463833, 8.98908 38.523106, 9.07558 38.934258, 9.536300000000001 38.875103, 9.447150000000001 38.463833)))"
53,1842293,S1B_IW_SLC__1SDV_20210501T172039_20210501T172106_026714_0330EA_3BC6,0.03967717045354342,"MULTIPOLYGON (((7.860284 37.396641, 7.459413000000001 39.018764, 10.41912 39.422459, 10.751853 37.801601, 7.860284 37.396641)), ((9.447150000000001 38.463833, 8.98908 38.523106, 9.07558 38.934258, 9.536300000000001 38.875103, 9.447150000000001 38.463833)))"
54,1285548,S1A_IW_SLC__1SDV_20200213T171404_20200213T171432_031237_0397A3_83A3,0.0,"MULTIPOLYGON (((8.957357 41.276146, 8.515143999999999 42.953274, 11.626816 43.350574, 11.984521 41.673866, 8.957357 41.276146)), ((8.43608 40.193832, 7.96049 40.260586, 8.25038 41.462109, 8.734590000000001 41.395248, 8.43608 40.193832)))"
55,1285548,S1A_IW_SLC__1SDV_20200213T171339_20200213T171406_031237_0397A3_0455,0.0,"MULTIPOLYGON (((9.337067999999999 39.786217, 8.921828999999999 41.404186, 11.956127 41.802025, 12.295781 40.184814, 9.337067999999999 39.786217)), ((8.43608 40.193832, 7.96049 40.260586, 8.25038 41.462109, 8.734590000000001 41.395248, 8.43608 40.193832)))"
56,1285548,S1A_IW_SLC__1SDV_20200213T171314_20200213T171341_031237_0397A3_03D5,0.0,"MULTIPOLYGON (((9.710339999999999 38.293976, 9.304616000000001 39.914276, 12.269055 40.312798, 12.604477 38.693565, 9.710339999999999 38.293976)), ((8.43608 40.193832, 7.96049 40.260586, 8.25038 41.462109, 8.734590000000001 41.395248, 8.43608 40.193832)))"
57,1285548,S1A_IW_SLC__1SDV_20200213T171250_20200213T171317_031237_0397A3_63F1,0.0,"MULTIPOLYGON (((10.076334 36.801529, 9.679527 38.422756, 12.57861 38.82217, 12.910065 37.20229699999999, 10.076334 36.801529)), ((8.43608 40.193832, 7.96049 40.260586, 8.25038 41.462109, 8.734590000000001 41.395248, 8.43608 40.193832)))"
58,1288075,S1A_IW_SLC__1SDV_20200218T172211_20200218T172238_031310_039A30_B93E,0.0,"MULTIPOLYGON (((7.004125999999999 40.88130200000001, 6.580652000000001 42.50013, 9.667377 42.89729699999999, 10.011039 41.27898, 7.004125999999999 40.88130200000001)), ((9.629810000000001 38.843121, 9.16338 38.909958, 9.69101 41.124969, 10.17273 41.05806, 9.629810000000001 38.843121)))"
59,1288075,S1A_IW_SLC__1SDV_20200218T172145_20200218T172213_031310_039A30_9439,0.12758487706506078,"MULTIPOLYGON (((7.396495 39.333038, 6.969307000000001 41.009815, 9.983082000000001 41.40757, 10.333611 39.73167, 7.396495 39.333038)), ((9.629810000000001 38.843121, 9.16338 38.909958, 9.69101 41.124969, 10.17273 41.05806, 9.629810000000001 38.843121)))"
60,1288075,S1A_IW_SLC__1SDV_20200218T172121_20200218T172148_031310_039A30_0608,0.07825300977197576,"MULTIPOLYGON (((7.761917 37.839741, 7.358948 39.460201, 10.303963 39.859177, 10.638156 38.239872, 7.761917 37.839741)), ((9.629810000000001 38.843121, 9.16338 38.909958, 9.69101 41.124969, 10.17273 41.05806, 9.629810000000001 38.843121)))"
61,1296008,S1B_IW_SLC__1SDV_20200229T172926_20200229T172953_020487_026D1D_0986,0.008074991534381116,"MULTIPOLYGON (((5.208829 39.874733, 4.793008 41.493259, 7.820272999999999 41.889538, 8.160438000000001 40.271751, 5.208829 39.874733)), ((8.43812 40.204948, 7.962501 40.271862, 8.252190000000001 41.471966, 8.73644 41.404945, 8.43812 40.204948)))"
62,1296008,S1B_IW_SLC__1SDV_20200229T172901_20200229T172928_020487_026D1D_BF39,0.004229338235445547,"MULTIPOLYGON (((5.582508 38.382298, 5.176377 40.002666, 8.133747 40.399612, 8.469533 38.780296, 5.582508 38.382298)), ((8.43812 40.204948, 7.962501 40.271862, 8.252190000000001 41.471966, 8.73644 41.404945, 8.43812 40.204948)))"
63,1296008,S1B_IW_SLC__1SDV_20200229T172835_20200229T172903_020487_026D1D_5A7C,0.0,"MULTIPOLYGON (((5.961633999999999 36.83263400000001, 5.550738 38.510551, 8.443128999999999 38.908455, 8.786433000000001 37.231926, 5.961633999999999 36.83263400000001)), ((8.43812 40.204948, 7.962501 40.271862, 8.252190000000001 41.471966, 8.73644 41.404945, 8.43812 40.204948)))"
64,1314612,S1A_IW_SLC__1SDV_20200401T171404_20200401T171432_031937_03B004_549F,0.0,"MULTIPOLYGON (((8.957436 41.27692, 8.515525 42.953079, 11.626912 43.350334, 11.984385 41.674599, 8.957436 41.27692)), ((8.44586 40.193203, 7.97029 40.259987, 8.260300000000001 41.461079, 8.74452 41.39426, 8.44586 40.193203)))"
65,1314612,S1A_IW_SLC__1SDV_20200401T171340_20200401T171407_031937_03B004_B5F5,0.0,"MULTIPOLYGON (((9.337303 39.786236, 8.921818 41.405331, 11.955956 41.803135, 12.295821 40.184799, 9.337303 39.786236)), ((8.44586 40.193203, 7.97029 40.259987, 8.260300000000001 41.461079, 8.74452 41.39426, 8.44586 40.193203)))"
66,1314612,S1A_IW_SLC__1SDV_20200401T171315_20200401T171342_031937_03B004_A529,0.0,"MULTIPOLYGON (((9.710448 38.294346, 9.304853999999999 39.914295, 12.269097 40.312782, 12.604423 38.693909, 9.710448 38.294346)), ((8.44586 40.193203, 7.97029 40.259987, 8.260300000000001 41.461079, 8.74452 41.39426, 8.44586 40.193203)))"
67,1314612,S1A_IW_SLC__1SDV_20200401T171250_20200401T171317_031937_03B004_7528,0.0,"MULTIPOLYGON (((10.076498 36.801514, 9.679699000000001 38.422882, 12.578609 38.822266, 12.910067 37.20225900000001, 10.076498 36.801514)), ((8.44586 40.193203, 7.97029 40.259987, 8.260300000000001 41.461079, 8.74452 41.39426, 8.44586 40.193203)))"
68,1326913,S1B_IW_SLC__1SDV_20200417T172927_20200417T172954_021187_028343_3D65,0.008027510105959975,"MULTIPOLYGON (((5.209096 39.874638, 4.793235 41.493561, 7.820072 41.889744, 8.160277000000001 40.271561, 5.209096 39.874638)), ((8.437760000000001 40.193848, 7.96217 40.260571, 8.25203 41.460949, 8.73625 41.394154, 8.437760000000001 40.193848)))"
69,1326913,S1B_IW_SLC__1SDV_20200417T172902_20200417T172929_021187_028343_7F1A,0.004604385350466763,"MULTIPOLYGON (((5.582451 38.383289, 5.176586 40.002819, 8.133536999999999 40.39967, 8.469110000000001 38.781193, 5.582451 38.383289)), ((8.437760000000001 40.193848, 7.96217 40.260571, 8.25203 41.460949, 8.73625 41.394154, 8.437760000000001 40.193848)))"
70,1326913,S1B_IW_SLC__1SDV_20200417T172837_20200417T172905_021187_028343_69D6,0.0,"MULTIPOLYGON (((5.961833 36.832359, 5.550715 38.511421, 8.442771 38.909237, 8.786268 37.231571, 5.961833 36.832359)), ((8.437760000000001 40.193848, 7.96217 40.260571, 8.25203 41.460949, 8.73625 41.394154, 8.437760000000001 40.193848)))"
71,1347583,S1A_IW_SLC__1SDV_20200519T171407_20200519T171434_032637_03C7B2_1E35,0.0,"MULTIPOLYGON (((8.959285000000001 41.276497, 8.517441 42.952675, 11.628636 43.349834, 11.986044 41.674084, 8.959285000000001 41.276497)), ((8.452019999999999 40.186928, 7.97653 40.253853, 8.2661 41.453564, 8.75023 41.386597, 8.452019999999999 40.186928)))"
