Granule Name,"Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle"
S1B_IW_SLC__1SDV_20210430T164039_20210430T164106_026699_03306C_A75D,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26699","73","135","2021-04-30T16:41:06.000000","2021-04-30T16:40:39.000000","SLC","2021-04-30T16:40:39.000000","2021-04-30T16:41:06.000000","42.5512","18.4697","41.531666","17.137495","41.931114","20.197006","43.150311","16.709438","43.549358","19.851965","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210430T164039_20210430T164106_026699_03306C_A75D.zip","4091.1818313598633","None","None","0","S1B_IWDV_0134_0141_026699_073",""
S1B_IW_SLC__1SDV_20210430T164013_20210430T164041_026699_03306C_D543,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26699","73","130","2021-04-30T16:40:41.000000","2021-04-30T16:40:13.000000","SLC","2021-04-30T16:40:13.000000","2021-04-30T16:40:41.000000","41.0305","18.8183","39.981087","17.522284","40.382313","20.514042","41.658916","17.090202","42.059376","20.161865","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210430T164013_20210430T164041_026699_03306C_D543.zip","3913.0475063323975","None","None","0","S1B_IWDV_0129_0136_026699_073",""
S1B_IW_SLC__1SDV_20210430T163948_20210430T164015_026699_03306C_130D,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26699","73","125","2021-04-30T16:40:15.000000","2021-04-30T16:39:48.000000","SLC","2021-04-30T16:39:48.000000","2021-04-30T16:40:15.000000","39.5101","19.1682","38.489826","17.893866","38.892231","20.82099","40.109524","17.487143","40.510868","20.485826","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210430T163948_20210430T164015_026699_03306C_130D.zip","3547.097110748291","None","None","0","S1B_IWDV_0124_0131_026699_073",""
S1A_IW_SLC__1SDV_20210430T044808_20210430T044835_037675_0471EB_7DD7,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37675","153","463","2021-04-30T04:48:35.000000","2021-04-30T04:48:08.000000","SLC","2021-04-30T04:48:08.000000","2021-04-30T04:48:35.000000","38.7151","19.0333","39.319469","20.690575","39.720085","17.738312","37.691036","20.286613","38.092861","17.403261","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210430T044808_20210430T044835_037675_0471EB_7DD7.zip","3419.7188873291016","None","None","0","S1A_IWDV_0463_0469_037675_153",""
S1A_IW_SLC__1SDV_20210430T044743_20210430T044810_037675_0471EB_BCC7,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37675","153","458","2021-04-30T04:48:10.000000","2021-04-30T04:47:43.000000","SLC","2021-04-30T04:47:43.000000","2021-04-30T04:48:10.000000","40.2067","19.3749","40.810402","21.069321","41.210167","18.049105","39.183296","20.655956","39.583965","17.709854","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210430T044743_20210430T044810_037675_0471EB_BCC7.zip","3797.426016807556","None","None","0","S1A_IWDV_0458_0464_037675_153",""
S1A_IW_SLC__1SDV_20210430T044717_20210430T044745_037675_0471EB_6318,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37675","153","453","2021-04-30T04:47:45.000000","2021-04-30T04:47:17.000000","SLC","2021-04-30T04:47:17.000000","2021-04-30T04:47:45.000000","41.7236","19.73","42.352455","21.472466","42.751728","18.376125","40.674671","21.034861","41.074524","18.020945","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210430T044717_20210430T044745_037675_0471EB_6318.zip","4120.238984107971","None","None","0","S1A_IWDV_0453_0459_037675_153",""
S1A_IW_SLC__1SDV_20210430T044652_20210430T044719_037675_0471EB_5B0D,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37675","153","448","2021-04-30T04:47:19.000000","2021-04-30T04:46:52.000000","SLC","2021-04-30T04:46:52.000000","2021-04-30T04:47:19.000000","43.2451","20.0759","43.845013","21.850185","44.24242","18.684057","42.226166","21.416382","42.623791","18.335836","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210430T044652_20210430T044719_037675_0471EB_5B0D.zip","4389.402888298035","None","None","0","S1A_IWDV_0448_0454_037675_153",""
S1A_IW_SLC__1SDV_20210429T164949_20210429T165016_037668_0471B3_4C1C,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37668","146","138","2021-04-29T16:50:16.000000","2021-04-29T16:49:49.000000","SLC","2021-04-29T16:49:49.000000","2021-04-29T16:50:16.000000","43.4227","16.1976","42.402493","14.842302","42.802864","17.95376","44.02063","14.406891","44.420834","17.605309","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210429T164949_20210429T165016_037668_0471B3_4C1C.zip","3972.3112754821777","None","None","0","S1A_IWDV_0137_0144_037668_146",""
S1A_IW_SLC__1SDV_20210429T164924_20210429T164951_037668_0471B3_9B8D,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37668","146","133","2021-04-29T16:49:51.000000","2021-04-29T16:49:24.000000","SLC","2021-04-29T16:49:24.000000","2021-04-29T16:49:51.000000","41.9312","16.5426","40.910145","15.216687","41.312202","18.260485","42.529461","14.792658","42.930996","17.917355","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210429T164924_20210429T164951_037668_0471B3_9B8D.zip","3495.6399240493774","None","None","0","S1A_IWDV_0132_0139_037668_146",""
S1A_IW_SLC__1SDV_20210429T164859_20210429T164926_037668_0471B3_0F5C,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37668","146","128","2021-04-29T16:49:26.000000","2021-04-29T16:48:59.000000","SLC","2021-04-29T16:48:59.000000","2021-04-29T16:49:26.000000","40.4403","16.8931","39.419193","15.59761","39.821983","18.572065","41.039154","15.184381","41.441078","18.233957","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210429T164859_20210429T164926_037668_0471B3_0F5C.zip","3921.827311515808","None","None","0","S1A_IWDV_0127_0134_037668_146",""
S1A_IW_SLC__1SDV_20210429T164833_20210429T164901_037668_0471B3_E9E9,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37668","146","123","2021-04-29T16:49:01.000000","2021-04-29T16:48:33.000000","SLC","2021-04-29T16:48:33.000000","2021-04-29T16:49:01.000000","38.9197","17.2418","37.869476","15.981945","38.273487","18.890396","39.547749","15.564223","39.950535","18.544876","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210429T164833_20210429T164901_037668_0471B3_E9E9.zip","3720.5542697906494","None","None","0","S1A_IWDV_0122_0129_037668_146",""
S1B_IW_SLC__1SDV_20210429T045529_20210429T045556_026677_032FA2_1848,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26677","51","461","2021-04-29T04:55:56.000000","2021-04-29T04:55:29.000000","SLC","2021-04-29T04:55:29.000000","2021-04-29T04:55:56.000000","39.3265","17.1125","39.928986","18.773493","40.32637","15.814839","38.307602","18.367743","38.706066","15.479301","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210429T045529_20210429T045556_026677_032FA2_1848.zip","3636.383439064026","None","None","0","S1B_IWDV_0461_0467_026677_051",""
S1B_IW_SLC__1SDV_20210429T045505_20210429T045531_026677_032FA2_C07A,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26677","51","456","2021-04-29T04:55:31.000000","2021-04-29T04:55:05.000000","SLC","2021-04-29T04:55:05.000000","2021-04-29T04:55:31.000000","40.8185","17.4579","41.420349","19.157345","41.817108","16.128553","39.799812","18.74168","40.197342","15.788456","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210429T045505_20210429T045531_026677_032FA2_C07A.zip","3644.8988904953003","None","None","0","S1B_IWDV_0456_0462_026677_051",""
S1B_IW_SLC__1SDV_20210429T045440_20210429T045507_026677_032FA2_734A,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26677","51","451","2021-04-29T04:55:07.000000","2021-04-29T04:54:40.000000","SLC","2021-04-29T04:54:40.000000","2021-04-29T04:55:07.000000","42.3084","17.8163","42.908791","19.558969","43.305851","16.451391","41.290028","19.132322","41.687496","16.106174","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210429T045440_20210429T045507_026677_032FA2_734A.zip","3475.8128156661987","None","None","0","S1B_IWDV_0451_0457_026677_051",""
S1B_IW_SLC__1SDV_20210429T045414_20210429T045442_026677_032FA2_F756,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26677","51","446","2021-04-29T04:54:42.000000","2021-04-29T04:54:14.000000","SLC","2021-04-29T04:54:14.000000","2021-04-29T04:54:42.000000","43.829","18.1635","44.458076","19.954329","44.853252","16.772959","42.782818","19.50037","43.178051","16.409693","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210429T045414_20210429T045442_026677_032FA2_F756.zip","4574.663284301758","None","None","0","S1B_IWDV_0446_0452_026677_051",""
S1A_IW_SLC__1SDV_20210428T050344_20210428T050412_037646_0470FF_4769,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37646","124","453","2021-04-28T05:04:12.000000","2021-04-28T05:03:44.000000","SLC","2021-04-28T05:03:44.000000","2021-04-28T05:04:12.000000","41.74","15.6057","42.369957","17.343801","42.767616","14.25616","40.691673","16.906454","41.089931","13.901061","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210428T050344_20210428T050412_037646_0470FF_4769.zip","4017.365770339966","None","None","0","S1A_IWDV_0452_0459_037646_124",""
S1A_IW_SLC__1SDV_20210428T050319_20210428T050346_037646_0470FF_13F7,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37646","124","448","2021-04-28T05:03:46.000000","2021-04-28T05:03:19.000000","SLC","2021-04-28T05:03:19.000000","2021-04-28T05:03:46.000000","43.2582","15.9803","43.857727","17.758257","44.256321","14.585424","42.238289","17.323654","42.637066","14.23667","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210428T050319_20210428T050346_037646_0470FF_13F7.zip","3635.7664861679077","None","None","0","S1A_IWDV_0447_0454_037646_124",""
S1B_IW_SLC__1SDV_20210425T163246_20210425T163313_026626_032E06_9A89,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26626","175","139","2021-04-25T16:33:13.000000","2021-04-25T16:32:46.000000","SLC","2021-04-25T16:32:46.000000","2021-04-25T16:33:13.000000","43.82","20.1826","42.797443","18.826433","43.19677","21.94446","44.421165","18.385359","44.82048","21.592054","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210425T163246_20210425T163313_026626_032E06_9A89.zip","4369.9536991119385","None","None","0","S1B_IWDV_0139_0145_026626_175",""
S1A_IW_SLC__1SDV_20210424T164145_20210424T164212_037595_046F28_CF86,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37595","73","140","2021-04-24T16:42:12.000000","2021-04-24T16:41:45.000000","SLC","2021-04-24T16:41:45.000000","2021-04-24T16:42:12.000000","44.0403","18.1016","43.01976","16.730566","43.420475","19.877644","44.637547","16.28974","45.038261","19.526634","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210424T164145_20210424T164212_037595_046F28_CF86.zip","4404.665654182434","None","None","0","S1A_IWDV_0139_0146_037595_073",""
S1A_IW_SLC__1SDV_20210424T164121_20210424T164148_037595_046F28_134A,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37595","73","135","2021-04-24T16:41:48.000000","2021-04-24T16:41:21.000000","SLC","2021-04-24T16:41:21.000000","2021-04-24T16:41:48.000000","42.5513","18.4694","41.531075","17.133631","41.931446","20.200348","43.150085","16.705393","43.550056","19.855343","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210424T164121_20210424T164148_037595_046F28_134A.zip","4085.5789194107056","None","None","0","S1A_IWDV_0134_0141_037595_073",""
S1A_IW_SLC__1SDV_20210424T164056_20210424T164123_037595_046F28_5170,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37595","73","130","2021-04-24T16:41:23.000000","2021-04-24T16:40:56.000000","SLC","2021-04-24T16:40:56.000000","2021-04-24T16:41:23.000000","41.0593","18.8112","40.038548","17.503834","40.440662","20.505259","41.658089","17.086483","42.059467","20.165331","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210424T164056_20210424T164123_037595_046F28_5170.zip","3840.37442779541","None","None","0","S1A_IWDV_0129_0136_037595_073",""
S1A_IW_SLC__1SDV_20210424T164030_20210424T164058_037595_046F28_1A96,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37595","73","125","2021-04-24T16:40:58.000000","2021-04-24T16:40:30.000000","SLC","2021-04-24T16:40:30.000000","2021-04-24T16:40:58.000000","39.5394","19.1613","38.489254","17.890255","38.892582","20.824219","40.16748","17.468565","40.56971","20.476957","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210424T164030_20210424T164058_037595_046F28_1A96.zip","3831.7591667175293","None","None","0","S1A_IWDV_0124_0131_037595_073",""
S1B_IW_SLC__1SDV_20210424T044719_20210424T044746_026604_032D4F_D5E5,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26604","153","462","2021-04-24T04:47:46.000000","2021-04-24T04:47:19.000000","SLC","2021-04-24T04:47:19.000000","2021-04-24T04:47:46.000000","39.1008","19.1249","39.702194","20.785498","40.101307","17.82666","38.081287","20.38098","38.481514","17.49181","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210424T044719_20210424T044746_026604_032D4F_D5E5.zip","3533.695673942566","None","None","0","S1B_IWDV_0461_0468_026604_153",""
