,CSK,SEN,IoU,geometry
17,1353680,S1B_IW_SLC__1SDV_20200527T165531_20200527T165558_021770_02951D_1277,0.0,"MULTIPOLYGON (((14.352604 36.040661, 13.959349 37.663101, 16.871645 38.069256, 17.200912 36.448334, 14.352604 36.040661)), ((13.552398 37.97451, 13.109043 38.042389, 13.20574 38.411926, 13.66358 38.34211, 13.552398 37.97451)))"
18,1357156,S1B_IW_SLC__1SDV_20200601T170402_20200601T170427_021843_029752_78B8,0.09248698413808996,"MULTIPOLYGON (((12.047658 37.08057, 11.675776 38.593544, 14.568181 38.991531, 14.878693 37.479748, 12.047658 37.08057)), ((13.77873 37.048397, 13.32343 37.114876, 13.57856 38.222382, 14.04068 38.15596, 13.77873 37.048397)))"
19,1357156,S1B_IW_SLC__1SDV_20200601T170337_20200601T170404_021843_029752_981C,0.03315387368155254,"MULTIPOLYGON (((12.407207 35.58746, 12.016822 37.20869099999999, 14.852739 37.607731, 15.181846 35.988029, 12.407207 35.58746)), ((13.77873 37.048397, 13.32343 37.114876, 13.57856 38.222382, 14.04068 38.15596, 13.77873 37.048397)))"
20,1361980,S1A_IW_SLC__1SDV_20200612T171318_20200612T171345_032987_03D225_B68F,0.0,"MULTIPOLYGON (((9.711867 38.294098, 9.306366000000001 39.913815, 12.27036 40.31222899999999, 12.605606 38.693584, 9.711867 38.294098)), ((13.36054 37.140179, 12.91005 37.209991, 13.20551 38.407169, 13.66327 38.337151, 13.36054 37.140179)))"
21,1361980,S1A_IW_SLC__1SDV_20200612T171254_20200612T171321_032987_03D225_62DB,0.0,"MULTIPOLYGON (((10.078045 36.800499, 9.681156 38.422382, 12.579793 38.821693, 12.911326 37.201172, 10.078045 36.800499)), ((13.36054 37.140179, 12.91005 37.209991, 13.20551 38.407169, 13.66327 38.337151, 13.36054 37.140179)))"
22,1361980,S1A_IW_SLC__1SDV_20200612T171229_20200612T171256_032987_03D225_B1E7,0.0,"MULTIPOLYGON (((10.434565 35.307278, 10.046004 36.928684, 12.884682 37.329315, 13.21251 35.709534, 10.434565 35.307278)), ((13.36054 37.140179, 12.91005 37.209991, 13.20551 38.407169, 13.66327 38.337151, 13.36054 37.140179)))"
23,1388973,S1B_IW_SLC__1SDV_20200719T170405_20200719T170430_022543_02AC8C_5E57,0.0954709016194151,"MULTIPOLYGON (((12.048685 37.081413, 11.676801 38.594521, 14.569178 38.992455, 14.879684 37.480537, 12.048685 37.081413)), ((13.77845 37.041832, 13.32319 37.108303, 13.58683 38.252552, 14.04913 38.1861, 13.77845 37.041832)))"
24,1388973,S1B_IW_SLC__1SDV_20200719T170340_20200719T170407_022543_02AC8C_F637,0.0337431404159149,"MULTIPOLYGON (((12.408278 35.588177, 12.017922 37.209419, 14.853855 37.608414, 15.182927 35.988705, 12.408278 35.588177)), ((13.77845 37.041832, 13.32319 37.108303, 13.58683 38.252552, 14.04913 38.1861, 13.77845 37.041832)))"
25,1399571,S1A_IW_SLC__1SDV_20200730T171321_20200730T171348_033687_03E77E_1D22,0.0,"MULTIPOLYGON (((9.711150999999999 38.293987, 9.305666 39.913704, 12.269649 40.312103, 12.604878 38.693459, 9.711150999999999 38.293987)), ((13.35911 37.133865, 12.90866 37.20369, 13.2044 38.401955, 13.66213 38.331947, 13.35911 37.133865)))"
26,1399571,S1A_IW_SLC__1SDV_20200730T171256_20200730T171323_033687_03E77E_5D86,4.772166813648071e-07,"MULTIPOLYGON (((10.077238 36.800762, 9.680392999999999 38.422523, 12.579098 38.82182299999999, 12.91059 37.201427, 10.077238 36.800762)), ((13.35911 37.133865, 12.90866 37.20369, 13.2044 38.401955, 13.66213 38.331947, 13.35911 37.133865)))"
27,1399571,S1A_IW_SLC__1SDV_20200730T171232_20200730T171259_033687_03E77E_A89C,1.1654132078965366e-07,"MULTIPOLYGON (((10.433674 35.307789, 10.045065 36.92944, 12.883802 37.33005900000001, 13.211667 35.71003, 10.433674 35.307789)), ((13.35911 37.133865, 12.90866 37.20369, 13.2044 38.401955, 13.66213 38.331947, 13.35911 37.133865)))"
28,1457260,S1A_IW_SLC__1SDV_20200916T171324_20200916T171351_034387_03FFB9_E155,0.0,"MULTIPOLYGON (((9.712396 38.294331, 9.306811999999999 39.914417, 12.270894 40.312809, 12.606197 38.693794, 9.712396 38.294331)), ((13.36494 37.129395, 12.91451 37.199181, 13.20992 38.396141, 13.66761 38.326145, 13.36494 37.129395)))"
29,1457260,S1A_IW_SLC__1SDV_20200916T171259_20200916T171326_034387_03FFB9_8735,0.0,"MULTIPOLYGON (((10.078424 36.80135300000001, 9.681725999999999 38.422493, 12.580455 38.821785, 12.911818 37.202007, 10.078424 36.80135300000001)), ((13.36494 37.129395, 12.91451 37.199181, 13.20992 38.396141, 13.66761 38.326145, 13.36494 37.129395)))"
30,1457260,S1A_IW_SLC__1SDV_20200916T171234_20200916T171301_034387_03FFB9_5360,0.0,"MULTIPOLYGON (((10.434925 35.308132, 10.046343 36.929661, 12.885143 37.330273, 13.212978 35.710369, 10.434925 35.308132)), ((13.36494 37.129395, 12.91451 37.199181, 13.20992 38.396141, 13.66761 38.326145, 13.36494 37.129395)))"
31,1534465,S1B_IW_SLC__1SDV_20201018T165602_20201018T165629_023870_02D5C8_DADA,0.0,"MULTIPOLYGON (((13.996038 37.535099, 13.594657 39.155628, 16.568823 39.560295, 16.901459 37.94101, 13.996038 37.535099)), ((13.35134 37.130322, 12.90097 37.200405, 13.19648 38.397644, 13.65411 38.327354, 13.35134 37.130322)))"
32,1534465,S1B_IW_SLC__1SDV_20201018T165537_20201018T165604_023870_02D5C8_E95D,0.0,"MULTIPOLYGON (((14.353279 36.040783, 13.960023 37.663208, 16.872622 38.06937, 17.201872 36.448463, 14.353279 36.040783)), ((13.35134 37.130322, 12.90097 37.200405, 13.19648 38.397644, 13.65411 38.327354, 13.35134 37.130322)))"
33,1545679,S1B_IW_SLC__1SDV_20201023T170408_20201023T170433_023943_02D81C_3AE1,0.09391041740197832,"MULTIPOLYGON (((12.046895 37.08152, 11.674868 38.594719, 14.567597 38.992805, 14.878223 37.480793, 12.046895 37.08152)), ((13.77082 37.026752, 13.31573 37.093563, 13.57973 38.239178, 14.04186 38.172375, 13.77082 37.026752)))"
34,1545679,S1B_IW_SLC__1SDV_20201023T170343_20201023T170410_023943_02D81C_FF3C,0.0351790995099648,"MULTIPOLYGON (((12.406688 35.587948, 12.016039 37.209896, 14.852315 37.609035, 15.181635 35.988613, 12.406688 35.587948)), ((13.77082 37.026752, 13.31573 37.093563, 13.57973 38.239178, 14.04186 38.172375, 13.77082 37.026752)))"
35,1574238,S1A_IW_SLC__1SDV_20201103T171324_20201103T171351_035087_041825_5C8A,0.0,"MULTIPOLYGON (((9.711236 38.2934, 9.305495000000001 39.913956, 12.269892 40.312416, 12.605319 38.692932, 9.711236 38.2934)), ((13.34997 37.097214, 12.89982 37.16737, 13.20983 38.423409, 13.66762 38.35313, 13.34997 37.097214)))"
36,1574238,S1A_IW_SLC__1SDV_20201103T171259_20201103T171326_035087_041825_360D,1.2172032858281743e-06,"MULTIPOLYGON (((10.07706 36.801437, 9.680387 38.422302, 12.579426 38.821659, 12.91076 37.20215200000001, 10.07706 36.801437)), ((13.34997 37.097214, 12.89982 37.16737, 13.20983 38.423409, 13.66762 38.35313, 13.34997 37.097214)))"
37,1574238,S1A_IW_SLC__1SDV_20201103T171234_20201103T171301_035087_041825_C459,6.72240565757883e-05,"MULTIPOLYGON (((10.433764 35.307495, 10.045031 36.929493, 12.88413 37.33017, 13.212087 35.709793, 10.433764 35.307495)), ((13.34997 37.097214, 12.89982 37.16737, 13.20983 38.423409, 13.66762 38.35313, 13.34997 37.097214)))"
38,1642522,S1B_IW_SLC__1SDV_20201205T165601_20201205T165628_024570_02EBC6_A275,0.0,"MULTIPOLYGON (((13.99401 37.53471, 13.592431 39.155842, 16.566784 39.56057, 16.899584 37.940681, 13.99401 37.53471)), ((13.35419 37.108006, 12.90388 37.177807, 13.21454 38.436729, 13.67248 38.366726, 13.35419 37.108006)))"
39,1642522,S1B_IW_SLC__1SDV_20201205T165537_20201205T165604_024570_02EBC6_AED8,0.0,"MULTIPOLYGON (((14.35114 36.041027, 13.9579 37.663189, 16.870705 38.069416, 17.199938 36.448772, 14.35114 36.041027)), ((13.35419 37.108006, 12.90388 37.177807, 13.21454 38.436729, 13.67248 38.366726, 13.35419 37.108006)))"
40,1648226,S1B_IW_SLC__1SDV_20201210T170407_20201210T170432_024643_02EE32_5F2C,0.09938304803725899,"MULTIPOLYGON (((12.046979 37.081318, 11.675091 38.594013, 14.567939 38.992092, 14.878442 37.480583, 12.046979 37.081318)), ((13.77626 37.024021, 13.32113 37.090611, 13.59796 38.292175, 14.06049 38.225643, 13.77626 37.024021)))"
