,CSK,SEN,IoU,geometry
60,1796326,S1B_IW_SLC__1SDV_20210411T164907_20210411T164934_026422_03277C_F36A,0.0,"MULTIPOLYGON (((14.815133 42.453064, 14.377315 44.077065, 17.591228 44.478992, 17.941191 42.855137, 14.815133 42.453064)), ((16.808123 40.511539, 16.323612 40.575359, 16.416777 40.986603, 16.902256 40.923103, 16.808123 40.511539)))"
61,1796326,S1B_IW_SLC__1SDV_20210411T164842_20210411T164909_026422_03277C_0C75,0.0,"MULTIPOLYGON (((15.187105 40.959415, 14.760433 42.585587, 17.901602 42.989098, 18.246452 41.363426, 15.187105 40.959415)), ((16.808123 40.511539, 16.323612 40.575359, 16.416777 40.986603, 16.902256 40.923103, 16.808123 40.511539)))"
62,1796326,S1B_IW_SLC__1SDV_20210411T164818_20210411T164845_026422_03277C_763A,0.04047264681616466,"MULTIPOLYGON (((15.568888 39.468536, 15.153074 41.095608, 18.21847 41.499466, 18.558298 39.873238, 15.568888 39.468536)), ((16.808123 40.511539, 16.323612 40.575359, 16.416777 40.986603, 16.902256 40.923103, 16.808123 40.511539)))"
63,1796326,S1B_IW_SLC__1SDV_20210411T164752_20210411T164820_026422_03277C_CF2D,0.0,"MULTIPOLYGON (((15.952309 37.924393, 15.533418 39.604343, 18.529438 40.009056, 18.875536 38.330303, 15.952309 37.924393)), ((16.808123 40.511539, 16.323612 40.575359, 16.416777 40.986603, 16.902256 40.923103, 16.808123 40.511539)))"
64,1269952,S1B_IW_SLC__1SDV_20200106T164058_20200106T164125_019699_0253DC_B38C,0.0,"MULTIPOLYGON (((16.732157 43.02084, 16.291378 44.63834, 19.52153 45.038292, 19.872673 43.420788, 16.732157 43.02084)), ((15.41369 36.410446, 14.966739 36.477173, 16.295349 42.013969, 16.778761 41.946877, 15.41369 36.410446)))"
65,1269952,S1B_IW_SLC__1SDV_20200106T164033_20200106T164100_019699_0253DC_7C5E,0.0,"MULTIPOLYGON (((17.135536 41.532494, 16.707384 43.151093, 19.850603 43.550266, 20.195702 41.932064, 17.135536 41.532494)), ((15.41369 36.410446, 14.966739 36.477173, 16.295349 42.013969, 16.778761 41.946877, 15.41369 36.410446)))"
66,1269952,S1B_IW_SLC__1SDV_20200106T164007_20200106T164035_019699_0253DC_829E,0.0,"MULTIPOLYGON (((17.520365 39.98246, 17.088318 41.659752, 20.160604 42.060326, 20.512732 40.38379699999999, 17.520365 39.98246)), ((15.41369 36.410446, 14.966739 36.477173, 16.295349 42.013969, 16.778761 41.946877, 15.41369 36.410446)))"
67,1269952,S1B_IW_SLC__1SDV_20200106T163942_20200106T164009_019699_0253DC_DB6B,0.0,"MULTIPOLYGON (((17.892202 38.49024199999999, 17.485241 40.110516, 20.484474 40.511967, 20.819817 38.89275, 17.892202 38.49024199999999)), ((15.41369 36.410446, 14.966739 36.477173, 16.295349 42.013969, 16.778761 41.946877, 15.41369 36.410446)))"
68,1273390,S1A_IW_SLC__1SDV_20200117T164942_20200117T165009_030843_0389F3_406D,0.0,"MULTIPOLYGON (((14.838472 42.403015, 14.402938 44.020977, 17.601992 44.421375, 17.950541 42.803577, 14.838472 42.403015)), ((15.54027 39.775837, 15.073171 39.84605, 15.69628 42.23526, 16.18042 42.164516, 15.54027 39.775837)))"
69,1273390,S1A_IW_SLC__1SDV_20200117T164918_20200117T164945_030843_0389F3_CDAB,0.10793356337061079,"MULTIPOLYGON (((15.213163 40.910099, 14.788989 42.529362, 17.914263 42.931087, 18.257507 41.31234, 15.213163 40.910099)), ((15.54027 39.775837, 15.073171 39.84605, 15.69628 42.23526, 16.18042 42.164516, 15.54027 39.775837)))"
70,1273390,S1A_IW_SLC__1SDV_20200117T164853_20200117T164920_030843_0389F3_6DF3,0.07901006428060688,"MULTIPOLYGON (((15.594029 39.419933, 15.180754 41.039474, 18.230894 41.441582, 18.569036 39.822899, 15.594029 39.419933)), ((15.54027 39.775837, 15.073171 39.84605, 15.69628 42.23526, 16.18042 42.164516, 15.54027 39.775837)))"
71,1273390,S1A_IW_SLC__1SDV_20200117T164827_20200117T164855_030843_0389F3_EC56,0.0,"MULTIPOLYGON (((15.978521 37.870144, 15.56069 39.548237, 18.541851 39.951199, 18.887457 38.274319, 15.978521 37.870144)), ((15.54027 39.775837, 15.073171 39.84605, 15.69628 42.23526, 16.18042 42.164516, 15.54027 39.775837)))"
72,1284895,S1A_IW_SLC__1SDV_20200212T163312_20200212T163339_031222_039723_92F9,0.0,"MULTIPOLYGON (((18.994909 42.252743, 18.560616 43.871185, 21.750475 44.271381, 22.098436 42.653145, 18.994909 42.252743)), ((17.820169 40.134651, 17.349859 40.20179, 17.533159 40.950897, 18.00869 40.883633, 17.820169 40.134651)))"
73,1290589,S1B_IW_SLC__1SDV_20200223T164056_20200223T164123_020399_026A5A_83F8,0.0,"MULTIPOLYGON (((16.732183 43.021061, 16.291487 44.638451, 19.521418 45.038342, 19.872499 43.420948, 16.732183 43.021061)), ((18.170441 42.433708, 17.644199 42.512451, 17.754284 42.951744, 18.265806 42.875683, 18.170441 42.433708)))"
