Granule Name,"Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle"
S1B_IW_SLC__1SDV_20210512T181747_20210512T181814_026875_0335FB_94C9,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26875","74","115","2021-05-12T18:18:14.000000","2021-05-12T18:17:47.000000","SLC","2021-05-12T18:17:47.000000","2021-05-12T18:18:14.000000","36.7026","-4.8838","35.682327","-6.09859","36.084404","-3.302858","37.304733","-6.489057","37.705227","-3.631347","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210512T181747_20210512T181814_026875_0335FB_94C9.zip","4053.0816316604614","None","None","0","S1B_IWDV_0115_0121_026875_074",""
S1B_IW_SLC__1SDV_20210512T181722_20210512T181749_026875_0335FB_9C94,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26875","74","110","2021-05-12T18:17:49.000000","2021-05-12T18:17:22.000000","SLC","2021-05-12T18:17:22.000000","2021-05-12T18:17:49.000000","35.2074","-4.5682","34.186218","-5.762816","34.591324","-3.013015","35.808357","-6.145973","36.211647","-3.338423","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210512T181722_20210512T181749_026875_0335FB_9C94.zip","3985.4660453796387","None","None","0","S1B_IWDV_0110_0116_026875_074",""
S1A_IW_SLC__1SDV_20210512T062747_20210512T062814_037851_0477A3_9076,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37851","154","474","2021-05-12T06:28:14.000000","2021-05-12T06:27:47.000000","SLC","2021-05-12T06:27:47.000000","2021-05-12T06:28:14.000000","35.4412","-6.3908","36.041355","-4.796966","36.447422","-7.635843","34.417534","-5.181785","34.825405","-7.961714","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210512T062747_20210512T062814_037851_0477A3_9076.zip","3651.0360078811646","None","None","0","S1A_IWDV_0473_0480_037851_154",""
S1A_IW_SLC__1SDV_20210512T062723_20210512T062750_037851_0477A3_4354,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37851","154","469","2021-05-12T06:27:50.000000","2021-05-12T06:27:23.000000","SLC","2021-05-12T06:27:23.000000","2021-05-12T06:27:50.000000","36.9347","-6.0613","37.534996","-4.435798","37.939613","-7.332974","35.911541","-4.828292","36.317711","-7.662066","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210512T062723_20210512T062750_037851_0477A3_4354.zip","4001.8072690963745","None","None","0","S1A_IWDV_0468_0475_037851_154",""
S1A_IW_SLC__1SDV_20210511T182640_20210511T182707_037844_04776D_3EAD,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37844","147","115","2021-05-11T18:27:07.000000","2021-05-11T18:26:40.000000","SLC","2021-05-11T18:26:40.000000","2021-05-11T18:27:07.000000","36.5795","-6.9261","35.558411","-8.143232","35.962212","-5.343009","37.180645","-8.533385","37.582851","-5.671356","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210511T182640_20210511T182707_037844_04776D_3EAD.zip","3824.73930644989","None","None","0","S1A_IWDV_0114_0121_037844_147",""
S1A_IW_SLC__1SDV_20210511T182615_20210511T182642_037844_04776D_1660,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37844","147","110","2021-05-11T18:26:42.000000","2021-05-11T18:26:15.000000","SLC","2021-05-11T18:26:15.000000","2021-05-11T18:26:42.000000","35.0872","-6.5918","34.065872","-7.783933","34.470779","-5.039533","35.688457","-8.166446","36.091518","-5.364655","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210511T182615_20210511T182642_037844_04776D_1660.zip","3804.840503692627","None","None","0","S1A_IWDV_0109_0116_037844_147",""
S1B_IW_SLC__1SDV_20210509T175302_20210509T175329_026831_03348C_9AD8,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26831","30","115","2021-05-09T17:53:29.000000","2021-05-09T17:53:02.000000","SLC","2021-05-09T17:53:02.000000","2021-05-09T17:53:29.000000","36.5071","1.3237","35.48634","0.107002","35.890266","2.905797","37.107742","-0.282482","37.510056","2.577901","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210509T175302_20210509T175329_026831_03348C_9AD8.zip","3828.7241773605347","None","None","0","S1B_IWDV_0114_0121_026831_030",""
S1B_IW_SLC__1SDV_20210509T175237_20210509T175304_026831_03348C_4779,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26831","30","110","2021-05-09T17:53:04.000000","2021-05-09T17:52:37.000000","SLC","2021-05-09T17:52:37.000000","2021-05-09T17:53:04.000000","34.9871","1.67","33.937424","0.486913","34.341934","3.224892","35.617344","0.091631","36.019909","2.888695","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210509T175237_20210509T175304_026831_03348C_4779.zip","4021.231780052185","None","None","0","S1B_IWDV_0109_0116_026831_030",""
S1A_IW_SLC__1SDV_20210509T060306_20210509T060333_037807_047656_24E0,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37807","110","474","2021-05-09T06:03:33.000000","2021-05-09T06:03:06.000000","SLC","2021-05-09T06:03:06.000000","2021-05-09T06:03:33.000000","35.4709","-0.2185","36.071831","1.371778","36.47654","-1.459875","34.44791","0.987005","34.854424","-1.785791","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210509T060306_20210509T060333_037807_047656_24E0.zip","3917.4477462768555","None","None","0","S1A_IWDV_0473_0480_037807_110",""
S1A_IW_SLC__1SDV_20210509T060241_20210509T060308_037807_047656_E6FE,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37807","110","469","2021-05-09T06:03:08.000000","2021-05-09T06:02:41.000000","SLC","2021-05-09T06:02:41.000000","2021-05-09T06:03:08.000000","36.9642","0.1116","37.565323","1.733747","37.968651","-1.156517","35.941643","1.34125","36.346523","-1.485696","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210509T060241_20210509T060308_037807_047656_E6FE.zip","3509.252049446106","None","None","0","S1A_IWDV_0468_0475_037807_110",""
S1A_IW_SLC__1SDV_20210508T180214_20210508T180242_037800_04761D_85AD,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37800","103","118","2021-05-08T18:02:42.000000","2021-05-08T18:02:14.000000","SLC","2021-05-08T18:02:14.000000","2021-05-08T18:02:42.000000","37.5192","-0.9572","36.47134","-2.179305","36.872864","0.646592","38.148762","-2.587864","38.548801","0.304759","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210508T180214_20210508T180242_037800_04761D_85AD.zip","3859.1949348449707","None","None","0","S1A_IWDV_0118_0124_037800_103",""
S1A_IW_SLC__1SDV_20210508T180147_20210508T180216_037800_04761D_4240,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37800","103","112","2021-05-08T18:02:16.000000","2021-05-08T18:01:47.000000","SLC","2021-05-08T18:01:47.000000","2021-05-08T18:02:16.000000","35.9185","-0.5998","34.811226","-1.781612","35.214317","0.982398","36.607113","-2.209443","37.008308","0.620591","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210508T180147_20210508T180216_037800_04761D_4240.zip","4187.369575500488","None","None","0","S1A_IWDV_0113_0119_037800_103",""
S1B_IW_SLC__1SDV_20210508T061053_20210508T061120_026809_0333DD_0BFB,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26809","8","477","2021-05-08T06:11:20.000000","2021-05-08T06:10:53.000000","SLC","2021-05-08T06:10:53.000000","2021-05-08T06:11:20.000000","34.5349","-2.483","35.135151","-0.907031","35.54208","-3.712945","33.510712","-1.287478","33.919605","-4.036987","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210508T061053_20210508T061120_026809_0333DD_0BFB.zip","4053.9946336746216","None","None","0","S1B_IWDV_0476_0483_026809_008",""
S1B_IW_SLC__1SDV_20210508T061028_20210508T061055_026809_0333DD_64F5,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26809","8","472","2021-05-08T06:10:55.000000","2021-05-08T06:10:28.000000","SLC","2021-05-08T06:10:28.000000","2021-05-08T06:10:55.000000","36.0267","-2.1436","36.626457","-0.533704","37.033131","-3.402558","35.002483","-0.921688","35.410862","-3.729714","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210508T061028_20210508T061055_026809_0333DD_64F5.zip","3404.5238304138184","None","None","0","S1B_IWDV_0471_0478_026809_008",""
S1B_IW_SLC__1SDV_20210508T061003_20210508T061030_026809_0333DD_4600,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26809","8","467","2021-05-08T06:10:30.000000","2021-05-08T06:10:03.000000","SLC","2021-05-08T06:10:03.000000","2021-05-08T06:10:30.000000","37.5218","-1.8255","38.121868","-0.186726","38.525837","-3.108554","36.49926","-0.582076","36.90469","-3.438688","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210508T061003_20210508T061030_026809_0333DD_4600.zip","4043.3886556625366","None","None","0","S1B_IWDV_0466_0473_026809_008",""
S1B_IW_SLC__1SDV_20210507T180934_20210507T181002_026802_0333A6_D8A5,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26802","1","116","2021-05-07T18:10:02.000000","2021-05-07T18:09:34.000000","SLC","2021-05-07T18:09:34.000000","2021-05-07T18:10:02.000000","36.7959","-2.8536","35.747749","-4.062255","36.149639","-1.266225","37.425987","-4.466847","37.826263","-1.606452","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210507T180934_20210507T181002_026802_0333A6_D8A5.zip","3768.459496498108","None","None","0","S1B_IWDV_0115_0122_026802_001",""
S1B_IW_SLC__1SDV_20210507T180906_20210507T180936_026802_0333A6_711D,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26802","1","110","2021-05-07T18:09:36.000000","2021-05-07T18:09:06.000000","SLC","2021-05-07T18:09:06.000000","2021-05-07T18:09:36.000000","35.1948","-2.5009","34.087185","-3.670811","34.490952","-0.933466","35.883522","-4.094822","36.285275","-1.293778","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210507T180906_20210507T180936_026802_0333A6_711D.zip","4025.411477088928","None","None","0","S1B_IWDV_0110_0117_026802_001",""
S1A_IW_SLC__1SDV_20210507T061952_20210507T062019_037778_04756E_6620,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37778","81","478","2021-05-07T06:20:19.000000","2021-05-07T06:19:52.000000","SLC","2021-05-07T06:19:52.000000","2021-05-07T06:20:19.000000","34.324","-4.5801","34.924393","-3.009577","35.331303","-5.805205","33.299843","-3.389181","33.708736","-6.129028","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210507T061952_20210507T062019_037778_04756E_6620.zip","4306.3681564331055","None","None","0","S1A_IWDV_0477_0484_037778_081",""
S1A_IW_SLC__1SDV_20210507T061927_20210507T061954_037778_04756E_6245,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37778","81","473","2021-05-07T06:19:54.000000","2021-05-07T06:19:27.000000","SLC","2021-05-07T06:19:27.000000","2021-05-07T06:19:54.000000","35.8172","-4.2525","36.417759","-2.651477","36.823238","-5.503313","34.793663","-3.038206","35.200886","-5.830023","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210507T061927_20210507T061954_037778_04756E_6245.zip","3506.0820837020874","None","None","0","S1A_IWDV_0472_0479_037778_081",""
S1A_IW_SLC__1SDV_20210507T061902_20210507T061929_037778_04756E_2F31,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37778","81","468","2021-05-07T06:19:29.000000","2021-05-07T06:19:02.000000","SLC","2021-05-07T06:19:02.000000","2021-05-07T06:19:29.000000","37.3108","-3.9254","37.911373","-2.29306","38.315125","-5.2025","36.288021","-2.687469","36.693268","-5.53241","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210507T061902_20210507T061929_037778_04756E_2F31.zip","4195.205495834351","None","None","0","S1A_IWDV_0467_0474_037778_081",""
S1A_IW_SLC__1SDV_20210506T181839_20210506T181906_037771_047535_3F5D,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37771","74","118","2021-05-06T18:19:06.000000","2021-05-06T18:18:39.000000","SLC","2021-05-06T18:18:39.000000","2021-05-06T18:19:06.000000","37.3665","-5.0328","36.346722","-6.259021","36.748306","-3.43777","37.967999","-6.652941","38.368114","-3.767689","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210506T181839_20210506T181906_037771_047535_3F5D.zip","4275.479104042053","None","None","0","S1A_IWDV_0117_0124_037771_074",""
S1A_IW_SLC__1SDV_20210506T181814_20210506T181841_037771_047535_538A,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37771","74","113","2021-05-06T18:18:41.000000","2021-05-06T18:18:14.000000","SLC","2021-05-06T18:18:14.000000","2021-05-06T18:18:41.000000","35.8715","-4.7134","34.850021","-5.918157","35.254375","-3.145423","36.472904","-6.304825","36.875549","-3.472409","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210506T181814_20210506T181841_037771_047535_538A.zip","3437.0589876174927","None","None","0","S1A_IWDV_0112_0119_037771_074",""
S1A_IW_SLC__1SDV_20210506T181750_20210506T181817_037771_047535_5284,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37771","74","108","2021-05-06T18:18:17.000000","2021-05-06T18:17:50.000000","SLC","2021-05-06T18:17:50.000000","2021-05-06T18:18:17.000000","34.3797","-4.3755","33.358299","-5.554541","33.763264","-2.8389","34.981636","-5.933802","35.384644","-3.162808","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210506T181750_20210506T181817_037771_047535_5284.zip","4242.342967987061","None","None","0","S1A_IWDV_0108_0113_037771_074",""
S1B_IW_SLC__1SDV_20210506T062716_20210506T062743_026780_0332EA_A490,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26780","154","476","2021-05-06T06:27:43.000000","2021-05-06T06:27:16.000000","SLC","2021-05-06T06:27:16.000000","2021-05-06T06:27:43.000000","34.7775","-6.5329","35.377861","-4.95095","35.785122","-7.767876","33.752815","-5.332959","34.161987","-8.092729","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210506T062716_20210506T062743_026780_0332EA_A490.zip","3662.460063934326","None","None","0","S1B_IWDV_0476_0482_026780_154",""
S1B_IW_SLC__1SDV_20210506T062651_20210506T062718_026780_0332EA_F1B6,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26780","154","471","2021-05-06T06:27:18.000000","2021-05-06T06:26:51.000000","SLC","2021-05-06T06:26:51.000000","2021-05-06T06:27:18.000000","36.2715","-6.2053","36.871815","-4.592613","37.277554","-7.466254","35.247608","-4.981856","35.655014","-7.794031","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210506T062651_20210506T062718_026780_0332EA_F1B6.zip","3616.9397048950195","None","None","0","S1B_IWDV_0471_0477_026780_154",""
S1B_IW_SLC__1SDV_20210505T182552_20210505T182619_026773_0332BB_B750,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26773","147","114","2021-05-05T18:26:19.000000","2021-05-05T18:25:52.000000","SLC","2021-05-05T18:25:52.000000","2021-05-05T18:26:19.000000","36.2445","-6.8708","35.227104","-8.061831","35.625671","-5.315434","36.847797","-8.449818","37.244766","-5.643582","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210505T182552_20210505T182619_026773_0332BB_B750.zip","3624.7175483703613","None","None","0","S1B_IWDV_0113_0120_026773_147",""
S1B_IW_SLC__1SDV_20210505T182528_20210505T182555_026773_0332BB_7183,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26773","147","109","2021-05-05T18:25:55.000000","2021-05-05T18:25:28.000000","SLC","2021-05-05T18:25:28.000000","2021-05-05T18:25:55.000000","34.7515","-6.5394","33.733219","-7.706573","34.133121","-5.013207","35.355366","-8.08742","35.753429","-5.338432","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210505T182528_20210505T182555_026773_0332BB_7183.zip","3872.162036895752","None","None","0","S1B_IWDV_0108_0115_026773_147",""
S1A_IW_SLC__1SDV_20210503T175355_20210503T175422_037727_0473CD_54BF,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37727","30","117","2021-05-03T17:54:22.000000","2021-05-03T17:53:55.000000","SLC","2021-05-03T17:53:55.000000","2021-05-03T17:54:22.000000","37.1715","1.1764","36.150772","-0.048574","36.553318","2.769727","37.77314","-0.44187","38.174191","2.439976","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210503T175355_20210503T175422_037727_0473CD_54BF.zip","3810.69242477417","None","None","0","S1A_IWDV_0116_0123_037727_030",""
S1A_IW_SLC__1SDV_20210503T175329_20210503T175357_037727_0473CD_C2A1,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37727","30","112","2021-05-03T17:53:57.000000","2021-05-03T17:53:29.000000","SLC","2021-05-03T17:53:29.000000","2021-05-03T17:53:57.000000","35.6514","1.5245","34.602333","0.333557","35.005417","3.08967","36.28199","-0.065007","36.683243","2.75203","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210503T175329_20210503T175357_037727_0473CD_C2A1.zip","4275.483166694641","None","None","0","S1A_IWDV_0111_0118_037727_030",""
S1B_IW_SLC__1SDV_20210503T060234_20210503T060301_026736_033196_2179,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26736","110","476","2021-05-03T06:03:01.000000","2021-05-03T06:02:34.000000","SLC","2021-05-03T06:02:34.000000","2021-05-03T06:03:01.000000","34.8069","-0.359","35.406773","1.224806","35.814262","-1.595873","33.78236","0.842892","34.191761","-1.920517","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210503T060234_20210503T060301_026736_033196_2179.zip","3961.4918479919434","None","None","0","S1B_IWDV_0476_0482_026736_110",""
S1B_IW_SLC__1SDV_20210503T060210_20210503T060237_026736_033196_6C7E,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26736","110","471","2021-05-03T06:02:37.000000","2021-05-03T06:02:10.000000","SLC","2021-05-03T06:02:10.000000","2021-05-03T06:02:37.000000","36.2996","-0.0242","36.8993","1.592446","37.306007","-1.289032","35.27523","1.202971","35.683601","-1.616814","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210503T060210_20210503T060237_026736_033196_6C7E.zip","3725.6733207702637","None","None","0","S1B_IWDV_0471_0477_026736_110",""
S1B_IW_SLC__1SDV_20210502T180124_20210502T180151_026729_033160_1256,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26729","103","116","2021-05-02T18:01:51.000000","2021-05-02T18:01:24.000000","SLC","2021-05-02T18:01:24.000000","2021-05-02T18:01:51.000000","37.0208","-0.8445","35.972069","-2.059282","36.374435","0.750214","37.65078","-2.465288","38.051567","0.409424","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210502T180124_20210502T180151_026729_033160_1256.zip","3599.193473815918","None","None","0","S1B_IWDV_0116_0122_026729_103",""
S1B_IW_SLC__1SDV_20210502T180056_20210502T180126_026729_033160_1A60,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26729","103","111","2021-05-02T18:01:26.000000","2021-05-02T18:00:56.000000","SLC","2021-05-02T18:00:56.000000","2021-05-02T18:01:26.000000","35.4209","-0.4853","34.313637","-1.659778","34.717281","1.087358","36.109211","-2.084682","36.510864","0.726878","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210502T180056_20210502T180126_026729_033160_1A60.zip","4351.8996477127075","None","None","0","S1B_IWDV_0111_0117_026729_103",""
S1A_IW_SLC__1SDV_20210502T061115_20210502T061142_037705_0472FE_DF47,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37705","8","473","2021-05-02T06:11:42.000000","2021-05-02T06:11:15.000000","SLC","2021-05-02T06:11:15.000000","2021-05-02T06:11:42.000000","35.695","-2.2214","36.29483","-0.62319","36.700417","-3.470274","34.672024","-1.008988","35.079369","-3.796459","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210502T061115_20210502T061142_037705_0472FE_DF47.zip","3670.6056423187256","None","None","0","S1A_IWDV_0473_0479_037705_008",""
S1A_IW_SLC__1SDV_20210502T061050_20210502T061117_037705_0472FE_02DE,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37705","8","468","2021-05-02T06:11:17.000000","2021-05-02T06:10:50.000000","SLC","2021-05-02T06:10:50.000000","2021-05-02T06:11:17.000000","37.1911","-1.9098","37.79282","-0.28452","38.195099","-3.180572","36.168766","-0.677966","36.572578","-3.510067","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210502T061050_20210502T061117_037705_0472FE_02DE.zip","3993.9046392440796","None","None","0","S1A_IWDV_0468_0474_037705_008",""
S1A_IW_SLC__1SDV_20210501T181030_20210501T181057_037698_0472BD_4E69,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37698","1","119","2021-05-01T18:10:57.000000","2021-05-01T18:10:30.000000","SLC","2021-05-01T18:10:30.000000","2021-05-01T18:10:57.000000","37.6546","-3.0355","36.634472","-4.268754","37.036274","-1.432292","38.255939","-4.664306","38.656315","-1.76283","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210501T181030_20210501T181057_037698_0472BD_4E69.zip","4243.852038383484","None","None","0","S1A_IWDV_0118_0124_037698_001",""
S1A_IW_SLC__1SDV_20210501T181005_20210501T181032_037698_0472BD_2279,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37698","1","114","2021-05-01T18:10:32.000000","2021-05-01T18:10:05.000000","SLC","2021-05-01T18:10:05.000000","2021-05-01T18:10:32.000000","36.1594","-2.7165","35.137676","-3.92828","35.542351","-1.140441","36.760509","-4.316406","37.163517","-1.467934","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210501T181005_20210501T181032_037698_0472BD_2279.zip","3715.4079427719116","None","None","0","S1A_IWDV_0113_0119_037698_001",""
