Granule Name,"Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle"
S1A_IW_SLC__1SDV_20210512T173025_20210512T173052_037858_0477DB_BE75,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37858","161","131","2021-05-12T17:30:52.000000","2021-05-12T17:30:25.000000","SLC","2021-05-12T17:30:25.000000","2021-05-12T17:30:52.000000","41.4466","6.3667","40.426319","5.057892","40.826851","8.064723","42.046223","4.637475","42.446125","7.722929","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210512T173025_20210512T173052_037858_0477DB_BE75.zip","3461.396866798401","None","None","0","S1A_IWDV_0131_0137_037858_161",""
S1A_IW_SLC__1SDV_20210512T173000_20210512T173027_037858_0477DB_AB29,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37858","161","126","2021-05-12T17:30:27.000000","2021-05-12T17:30:00.000000","SLC","2021-05-12T17:30:00.000000","2021-05-12T17:30:27.000000","39.9265","6.7209","38.877483","5.449151","39.27895","8.386506","40.55521","5.024876","40.955681","8.037733","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210512T173000_20210512T173027_037858_0477DB_AB29.zip","3778.2103300094604","None","None","0","S1A_IWDV_0126_0132_037858_161",""
S1A_IW_SLC__1SDV_20210512T172935_20210512T173002_037858_0477DB_5194,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37858","161","121","2021-05-12T17:30:02.000000","2021-05-12T17:29:35.000000","SLC","2021-05-12T17:29:35.000000","2021-05-12T17:30:02.000000","38.4059","7.068","37.385559","5.817148","37.788204","8.692413","39.006084","5.417036","39.407463","8.359959","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210512T172935_20210512T173002_037858_0477DB_5194.zip","3479.7510747909546","None","None","0","S1A_IWDV_0121_0126_037858_161",""
S1B_IW_SLC__1SDV_20210512T053637_20210512T053659_026867_0335B6_085D,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26867","66","461","2021-05-12T05:36:59.000000","2021-05-12T05:36:37.000000","SLC","2021-05-12T05:36:37.000000","2021-05-12T05:36:59.000000","39.5905","6.877","40.031086","8.498017","40.426914","5.544334","38.735214","8.172606","39.13187","5.275591","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210512T053637_20210512T053659_026867_0335B6_085D.zip","2691.582797050476","None","None","0","S1B_IWDV_0460_0465_026867_066",""
S1B_IW_SLC__1SDV_20210512T053611_20210512T053639_026867_0335B6_08C6,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26867","66","456","2021-05-12T05:36:39.000000","2021-05-12T05:36:11.000000","SLC","2021-05-12T05:36:11.000000","2021-05-12T05:36:39.000000","40.9419","7.1893","41.573456","8.894613","41.968586","5.868556","39.89513","8.463555","40.291035","5.51599","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210512T053611_20210512T053639_026867_0335B6_08C6.zip","3801.1297931671143","None","None","0","S1B_IWDV_0455_0462_026867_066",""
S1B_IW_SLC__1SDV_20210512T053547_20210512T053614_026867_0335B6_E214,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26867","66","451","2021-05-12T05:36:14.000000","2021-05-12T05:35:47.000000","SLC","2021-05-12T05:35:47.000000","2021-05-12T05:36:14.000000","42.4616","7.5484","43.063637","9.288397","43.458408","6.18694","41.444008","8.860914","41.839176","5.841187","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210512T053547_20210512T053614_026867_0335B6_E214.zip","3859.8011808395386","None","None","0","S1B_IWDV_0450_0457_026867_066",""
S1B_IW_SLC__1SDV_20210508T171317_20210508T171345_026816_033416_ABC5,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26816","15","131","2021-05-08T17:13:45.000000","2021-05-08T17:13:17.000000","SLC","2021-05-08T17:13:17.000000","2021-05-08T17:13:45.000000","41.553","10.4496","40.501778","9.135789","40.905197","12.166991","42.180355","8.698867","42.583153","11.812543","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210508T171317_20210508T171345_026816_033416_ABC5.zip","3426.0110998153687","None","None","0","S1B_IWDV_0131_0137_026816_015",""
S1B_IW_SLC__1SDV_20210508T171252_20210508T171319_026816_033416_367B,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26816","15","126","2021-05-08T17:13:19.000000","2021-05-08T17:12:52.000000","SLC","2021-05-08T17:12:52.000000","2021-05-08T17:13:19.000000","40.0326","10.8043","39.010925","9.513417","39.415218","12.476928","40.630913","9.102633","41.034271","12.139938","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210508T171252_20210508T171319_026816_033416_367B.zip","3256.8346786499023","None","None","0","S1B_IWDV_0126_0132_026816_015",""
S1B_IW_SLC__1SDV_20210508T171228_20210508T171254_026816_033416_174D,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26816","15","121","2021-05-08T17:12:54.000000","2021-05-08T17:12:28.000000","SLC","2021-05-08T17:12:28.000000","2021-05-08T17:12:54.000000","38.5409","11.1456","37.51833","9.882668","37.923779","12.783216","39.140015","9.481081","39.54422","12.450256","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210508T171228_20210508T171254_026816_033416_174D.zip","3188.947546005249","None","None","0","S1B_IWDV_0121_0127_026816_015",""
S1A_IW_SLC__1SDV_20210508T052113_20210508T052140_037792_0475E2_2D33,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37792","95","465","2021-05-08T05:21:40.000000","2021-05-08T05:21:13.000000","SLC","2021-05-08T05:21:13.000000","2021-05-08T05:21:40.000000","38.1375","10.6633","38.737465","12.316381","39.141106","9.36851","37.114994","11.917357","37.519974","9.036695","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210508T052113_20210508T052140_037792_0475E2_2D33.zip","3641.6607751846313","None","None","0","S1A_IWDV_0464_0471_037792_095",""
S1A_IW_SLC__1SDV_20210508T052048_20210508T052115_037792_0475E2_06C5,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37792","95","460","2021-05-08T05:21:15.000000","2021-05-08T05:20:48.000000","SLC","2021-05-08T05:20:48.000000","2021-05-08T05:21:15.000000","39.6299","11.0009","40.22963","12.689844","40.632133","9.676275","38.607971","12.281744","39.01152","9.34045","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210508T052048_20210508T052115_037792_0475E2_06C5.zip","3432.8291664123535","None","None","0","S1A_IWDV_0459_0466_037792_095",""
S1A_IW_SLC__1SDV_20210508T052022_20210508T052050_037792_0475E2_62C0,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37792","95","455","2021-05-08T05:20:50.000000","2021-05-08T05:20:22.000000","SLC","2021-05-08T05:20:22.000000","2021-05-08T05:20:50.000000","41.1502","11.3553","41.778419","13.092697","42.180443","10.003385","40.09914","12.659092","40.501904","9.650517","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210508T052022_20210508T052050_037792_0475E2_62C0.zip","3614.577067375183","None","None","0","S1A_IWDV_0454_0461_037792_095",""
S1A_IW_SLC__1SDV_20210507T172219_20210507T172246_037785_0475A6_10B0,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37785","88","133","2021-05-07T17:22:46.000000","2021-05-07T17:22:19.000000","SLC","2021-05-07T17:22:19.000000","2021-05-07T17:22:46.000000","41.9001","8.3224","40.880394","7.00576","41.280159","10.030723","42.49963","6.582262","42.898861","9.687523","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210507T172219_20210507T172246_037785_0475A6_10B0.zip","3849.059186935425","None","None","0","S1A_IWDV_0133_0138_037785_088",""
S1A_IW_SLC__1SDV_20210507T172153_20210507T172221_037785_0475A6_82F5,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37785","88","128","2021-05-07T17:22:21.000000","2021-05-07T17:21:53.000000","SLC","2021-05-07T17:21:53.000000","2021-05-07T17:22:21.000000","40.3806","8.6773","39.332088","7.398036","39.732826","10.352729","41.009277","6.970823","41.409111","10.00264","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210507T172153_20210507T172221_037785_0475A6_82F5.zip","4071.4330110549927","None","None","0","S1A_IWDV_0127_0134_037785_088",""
S1A_IW_SLC__1SDV_20210507T172128_20210507T172155_037785_0475A6_1ED5,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37785","88","123","2021-05-07T17:21:55.000000","2021-05-07T17:21:28.000000","SLC","2021-05-07T17:21:28.000000","2021-05-07T17:21:55.000000","38.8593","9.0223","37.83876","7.763421","38.241013","10.656831","39.459633","7.360424","39.860703","10.323025","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210507T172128_20210507T172155_037785_0475A6_1ED5.zip","3655.4386615753174","None","None","0","S1A_IWDV_0122_0129_037785_088",""
S1B_IW_SLC__1SDV_20210507T052829_20210507T052851_026794_033365_65AD,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26794","168","462","2021-05-07T05:28:51.000000","2021-05-07T05:28:29.000000","SLC","2021-05-07T05:28:29.000000","2021-05-07T05:28:51.000000","39.2248","8.8565","39.691856","10.47484","40.087883","7.537513","38.343182","10.138029","38.740128","7.258599","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210507T052829_20210507T052851_026794_033365_65AD.zip","2845.456853866577","None","None","0","S1B_IWDV_0461_0466_026794_168",""
S1B_IW_SLC__1SDV_20210507T052804_20210507T052831_026794_033365_1546,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26794","168","457","2021-05-07T05:28:31.000000","2021-05-07T05:28:04.000000","SLC","2021-05-07T05:28:04.000000","2021-05-07T05:28:31.000000","40.5802","9.1675","41.182522","10.854682","41.577724","7.849149","39.562965","10.441187","39.958988","7.509998","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210507T052804_20210507T052831_026794_033365_1546.zip","3715.4782972335815","None","None","0","S1B_IWDV_0456_0463_026794_168",""
S1B_IW_SLC__1SDV_20210507T052739_20210507T052806_026794_033365_F5B9,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26794","168","452","2021-05-07T05:28:06.000000","2021-05-07T05:27:39.000000","SLC","2021-05-07T05:27:39.000000","2021-05-07T05:28:06.000000","42.071","9.5166","42.673058","11.244123","43.067703","8.165343","41.053776","10.819747","41.448906","7.821023","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210507T052739_20210507T052806_026794_033365_F5B9.zip","3693.2092657089233","None","None","0","S1B_IWDV_0451_0458_026794_168",""
S1B_IW_SLC__1SDV_20210506T172934_20210506T173001_026787_033328_73BD,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26787","161","129","2021-05-06T17:30:01.000000","2021-05-06T17:29:34.000000","SLC","2021-05-06T17:29:34.000000","2021-05-06T17:30:01.000000","40.8929","6.5039","39.873821","5.209772","40.273491","8.183614","41.492752","4.793913","41.891655","7.843989","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210506T172934_20210506T173001_026787_033328_73BD.zip","3306.710620880127","None","None","0","S1B_IWDV_0129_0135_026787_161",""
S1B_IW_SLC__1SDV_20210506T172909_20210506T172936_026787_033328_D158,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26787","161","124","2021-05-06T17:29:36.000000","2021-05-06T17:29:09.000000","SLC","2021-05-06T17:29:09.000000","2021-05-06T17:29:36.000000","39.4017","6.8486","38.382343","5.583156","38.783016","8.491978","40.002125","5.17723","40.401722","8.156893","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210506T172909_20210506T172936_026787_033328_D158.zip","3113.303882598877","None","None","0","S1B_IWDV_0124_0130_026787_161",""
S1B_IW_SLC__1SDV_20210506T172843_20210506T172911_026787_033328_FB93,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26787","161","119","2021-05-06T17:29:11.000000","2021-05-06T17:28:43.000000","SLC","2021-05-06T17:28:43.000000","2021-05-06T17:29:11.000000","37.8809","7.1936","36.832024","5.962386","37.23402","8.808461","38.510723","5.551359","38.911297","8.465554","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210506T172843_20210506T172911_026787_033328_FB93.zip","3312.8793029785156","None","None","0","S1B_IWDV_0119_0125_026787_161",""
S1A_IW_SLC__1SDV_20210506T053734_20210506T053801_037763_0474F3_B0E9,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37763","66","464","2021-05-06T05:38:01.000000","2021-05-06T05:37:34.000000","SLC","2021-05-06T05:37:34.000000","2021-05-06T05:38:01.000000","38.4862","6.6236","39.086723","8.279572","39.488594","5.327093","37.464722","7.878757","37.867867","4.994387","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210506T053734_20210506T053801_037763_0474F3_B0E9.zip","3314.777582168579","None","None","0","S1A_IWDV_0463_0470_037763_066",""
S1A_IW_SLC__1SDV_20210506T053709_20210506T053736_037763_0474F3_7C8A,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37763","66","459","2021-05-06T05:37:36.000000","2021-05-06T05:37:09.000000","SLC","2021-05-06T05:37:09.000000","2021-05-06T05:37:36.000000","39.9773","6.9642","40.577454","8.657117","40.978443","5.637046","38.956276","8.246967","39.358238","5.300169","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210506T053709_20210506T053736_037763_0474F3_7C8A.zip","3267.9180402755737","None","None","0","S1A_IWDV_0458_0465_037763_066",""
S1A_IW_SLC__1SDV_20210506T053644_20210506T053711_037763_0474F3_762B,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37763","66","454","2021-05-06T05:37:11.000000","2021-05-06T05:36:44.000000","SLC","2021-05-06T05:36:44.000000","2021-05-06T05:37:11.000000","41.4974","7.3182","42.125618","9.059567","42.526016","5.963748","40.447826","8.623915","40.848885","5.609883","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210506T053644_20210506T053711_037763_0474F3_762B.zip","3654.224805831909","None","None","0","S1A_IWDV_0453_0460_037763_066",""
S1A_IW_SLC__1SDV_20210502T171411_20210502T171439_037712_04733D_D645,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37712","15","134","2021-05-02T17:14:39.000000","2021-05-02T17:14:11.000000","SLC","2021-05-02T17:14:11.000000","2021-05-02T17:14:39.000000","42.3243","10.2786","41.275585","8.959941","41.675327","12.004778","42.952381","8.517915","43.351681","11.647717","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210502T171411_20210502T171439_037712_04733D_D645.zip","3999.691638946533","None","None","0","S1A_IWDV_0134_0140_037712_015",""
S1A_IW_SLC__1SDV_20210502T171347_20210502T171414_037712_04733D_B6B5,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37712","15","129","2021-05-02T17:14:14.000000","2021-05-02T17:13:47.000000","SLC","2021-05-02T17:13:47.000000","2021-05-02T17:14:14.000000","40.8041","10.6352","39.784271","9.339957","40.18491","12.315879","41.403881","8.924392","41.803738","11.976398","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210502T171347_20210502T171414_037712_04733D_B6B5.zip","3574.551821708679","None","None","0","S1A_IWDV_0129_0135_037712_015",""
S1A_IW_SLC__1SDV_20210502T171322_20210502T171349_037712_04733D_8AC9,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37712","15","124","2021-05-02T17:13:49.000000","2021-05-02T17:13:22.000000","SLC","2021-05-02T17:13:22.000000","2021-05-02T17:13:49.000000","39.313","10.9796","38.292614","9.712999","38.694271","12.624048","39.913445","9.30723","40.314007","12.288999","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210502T171322_20210502T171349_037712_04733D_8AC9.zip","3328.188123703003","None","None","0","S1A_IWDV_0124_0130_037712_015",""
S1A_IW_SLC__1SDV_20210502T171257_20210502T171324_037712_04733D_CEB6,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37712","15","119","2021-05-02T17:13:24.000000","2021-05-02T17:12:57.000000","SLC","2021-05-02T17:12:57.000000","2021-05-02T17:13:24.000000","37.8209","11.3186","36.800373","10.078829","37.203239","12.929158","38.421391","9.682158","38.822872","12.598197","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210502T171257_20210502T171324_037712_04733D_CEB6.zip","3397.126922607422","None","None","0","S1A_IWDV_0119_0125_037712_015",""
S1B_IW_SLC__1SDV_20210502T052041_20210502T052108_026721_03311D_0137,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26721","95","467","2021-05-02T05:21:08.000000","2021-05-02T05:20:41.000000","SLC","2021-05-02T05:20:41.000000","2021-05-02T05:21:08.000000","37.4721","10.5355","38.072865","12.163465","38.474808","9.263547","36.451099","11.768217","36.854465","8.932892","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210502T052041_20210502T052108_026721_03311D_0137.zip","3576.394784927368","None","None","0","S1B_IWDV_0467_0473_026721_095",""
S1B_IW_SLC__1SDV_20210502T052017_20210502T052044_026721_03311D_4F03,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26721","95","462","2021-05-02T05:20:44.000000","2021-05-02T05:20:17.000000","SLC","2021-05-02T05:20:17.000000","2021-05-02T05:20:44.000000","38.9641","10.8723","39.564758","12.535204","39.965633","9.571367","37.94342","12.131139","38.345428","9.236785","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210502T052017_20210502T052044_026721_03311D_4F03.zip","3500.477210998535","None","None","0","S1B_IWDV_0462_0468_026721_095",""
S1B_IW_SLC__1SDV_20210502T051952_20210502T052019_026721_03311D_F3EB,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26721","95","457","2021-05-02T05:20:19.000000","2021-05-02T05:19:52.000000","SLC","2021-05-02T05:19:52.000000","2021-05-02T05:20:19.000000","40.4556","11.2155","41.055714","12.916195","41.45583","9.883394","39.435341","12.502477","39.836285","9.544432","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210502T051952_20210502T052019_026721_03311D_F3EB.zip","3575.414891242981","None","None","0","S1B_IWDV_0457_0463_026721_095",""
S1B_IW_SLC__1SDV_20210502T051927_20210502T051954_026721_03311D_8D19,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26721","95","452","2021-05-02T05:19:54.000000","2021-05-02T05:19:27.000000","SLC","2021-05-02T05:19:27.000000","2021-05-02T05:19:54.000000","41.9469","11.5662","42.546875","13.308048","42.946598","10.200667","40.926285","12.883277","41.326496","9.856441","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210502T051927_20210502T051954_026721_03311D_8D19.zip","3827.15789604187","None","None","0","S1B_IWDV_0452_0458_026721_095",""
S1B_IW_SLC__1SDV_20210501T172128_20210501T172155_026714_0330EA_72AE,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26714","88","131","2021-05-01T17:21:55.000000","2021-05-01T17:21:28.000000","SLC","2021-05-01T17:21:28.000000","2021-05-01T17:21:55.000000","41.4022","8.4313","40.381039","7.115292","40.783878","10.136364","42.000351","6.695044","42.402554","9.794958","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210501T172128_20210501T172155_026714_0330EA_72AE.zip","3787.5731801986694","None","None","0","S1B_IWDV_0130_0137_026714_088",""
S1B_IW_SLC__1SDV_20210501T172104_20210501T172131_026714_0330EA_53C2,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26714","88","126","2021-05-01T17:21:31.000000","2021-05-01T17:21:04.000000","SLC","2021-05-01T17:21:04.000000","2021-05-01T17:21:31.000000","39.9117","8.7835","38.890282","7.498359","39.293545","10.449617","40.510845","7.088511","40.913132","10.112968","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210501T172104_20210501T172131_026714_0330EA_53C2.zip","3997.577925682068","None","None","0","S1B_IWDV_0125_0132_026714_088",""
S1B_IW_SLC__1SDV_20210501T172039_20210501T172106_026714_0330EA_3BC6,"Sentinel-1B","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","26714","88","121","2021-05-01T17:21:06.000000","2021-05-01T17:20:39.000000","SLC","2021-05-01T17:20:39.000000","2021-05-01T17:21:06.000000","38.4191","9.119","37.396641","7.860284","37.801601","10.751853","39.018764","7.459413","39.422459","10.41912","None","ASCENDING","https://datapool.asf.alaska.edu/SLC/SB/S1B_IW_SLC__1SDV_20210501T172039_20210501T172106_026714_0330EA_3BC6.zip","3563.510543823242","None","None","0","S1B_IWDV_0120_0127_026714_088",""
S1A_IW_SLC__1SDV_20210501T052921_20210501T052948_037690_04727A_0A30,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37690","168","464","2021-05-01T05:29:48.000000","2021-05-01T05:29:21.000000","SLC","2021-05-01T05:29:21.000000","2021-05-01T05:29:48.000000","38.4265","8.6673","39.027512","10.321859","39.429363","7.372089","37.404724","9.921253","37.807861","7.039423","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210501T052921_20210501T052948_037690_04727A_0A30.zip","3346.0389499664307","None","None","0","S1A_IWDV_0463_0470_037690_168",""
S1A_IW_SLC__1SDV_20210501T052856_20210501T052923_037690_04727A_1445,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37690","168","459","2021-05-01T05:29:23.000000","2021-05-01T05:28:56.000000","SLC","2021-05-01T05:28:56.000000","2021-05-01T05:29:23.000000","39.9187","9.0078","40.519035","10.699161","40.919991","7.681979","38.897564","10.289375","39.299503","7.345263","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210501T052856_20210501T052923_037690_04727A_1445.zip","3773.3657579421997","None","None","0","S1A_IWDV_0458_0465_037690_168",""
S1A_IW_SLC__1SDV_20210501T052830_20210501T052858_037690_04727A_B621,"Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","37690","168","454","2021-05-01T05:28:58.000000","2021-05-01T05:28:30.000000","SLC","2021-05-01T05:28:30.000000","2021-05-01T05:28:58.000000","41.4388","9.3615","42.067245","11.101197","42.46759","8.008512","40.389153","10.665968","40.790176","7.654842","None","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210501T052830_20210501T052858_037690_04727A_B621.zip","3747.511185646057","None","None","0","S1A_IWDV_0453_0460_037690_168",""
